Step,target_std: 0.0033,target_std: 0.00033,target_std: 0.33,target_std: 0.033
0.208,8592.322479,6401.298227299199,5933.246884151999,6744.44746404
0.2085,6524.596854,6169.5277513059,5758.74280824,3200.288829936
0.209,6996.78776,6325.4258072892,1087.509825576,1178.524356152
0.2095,8814.386172,6486.316642110899,4205.422127352001,1555.3943693200001
0.21,2393.277287,6318.9364009386,5706.556425528,6841.45881716
0.2105,8479.015446,6484.9540823646,5731.016667912,6630.939554624
0.211,7611.725367,1735.3664265678,5624.919678216,6290.015529336
0.2115,6020.182328,6578.1777585152995,4041.69318108,3841.7570896320003
0.212,8790.257795,6588.2344498446,3379.274903328,6709.519218776
0.2125,4264.815516,6612.217720521601,4769.7456354,6770.870885504001
0.213,8733.355967,6558.485293417201,5702.482819656,2919.19056748
0.2135,1386.652031,6404.2874180442,3246.588933672,4677.770785248001
0.214,7781.444704,6255.306275748,2437.344765672,6835.523186360001
0.2145,8916.463441,3853.8724616580002,336.2569563168,1853.9986523520004
0.215,1942.0398,6653.8141550069995,1186.878282096,6691.109714432
0.2155,8841.452383,4931.5285976673,1902.1954320240002,2821.3776880960004
0.216,8775.880581,6325.689651579901,5868.832868424,1719.5740043680003
0.2165,5143.781663,6721.7373308571,5698.463047008,2358.89104572
0.217,189.749292,6608.3001118341,1994.748458352,6679.79545552
0.2175,9095.459752,6604.285671120299,6079.412060663999,5292.349728952
0.218,9027.376076,6594.516322066201,616.4705357544,6608.866307736001
0.2185,157.3454573,3119.5058893476003,1197.4170074879999,6857.698626944001
0.219,9054.764464,1647.3812849616,4987.649838408,1092.1711834880002
0.2195,682.0728406,6527.8891763901,344.0757233232,3542.4276836080003
0.22,9081.651026,6602.988165257101,1635.442654488,1639.5152042720001
0.2205,3436.631753,6640.4606180235005,1158.017710224,629.6978699880001
0.221,200.4943388,6568.767049257,5905.946912784,4013.6388431920004
0.2215,8916.517955,6697.988367903,2633.811283824,6532.1869118
0.222,8959.07793,6537.165771438601,5810.399829288001,2346.286883248
0.2225,9055.850481,6730.0679092302,1387.803008688,4168.868876832
0.223,9206.102746,6656.177851575,2205.1136541359997,4310.051606168
0.2235,8969.747434,6618.878330479501,2889.135134616,6839.5592672
0.224,7995.815464,5255.258737886701,5792.7636600000005,6736.394096080001
0.2245,8946.506968,6538.8138656532,5630.759500992,6740.474639096001
0.225,9051.561074,6672.0030645650995,2222.6966268959995,3580.8836945200005
0.2255,2311.731953,6606.4692372129,5669.135630448,3439.0780542800003
0.226,8979.025771,6871.503388207799,3303.04428048,6960.879015992001
0.2265,8959.776272,6503.021809272001,5725.060370616,6988.2534432480015
0.227,185.4624113,6707.555508979501,2688.499039992,5225.56470436
0.2275,2850.19488,6562.6635330033005,5815.1997321359995,3094.497480624
0.228,9125.700693,6641.060993061,5809.592997816,7029.767910176
0.2285,4445.346591,6550.691597765101,5330.558762232,7006.637933504001
0.229,860.1256976,6812.811734039401,2880.827979864,6327.354140096001
0.2295,3194.226927,2187.9645744177,5841.342537384,7034.161812216001
0.23,9060.152452,6791.7287666169,5675.718073416,3042.4835823360004
0.2305,8822.037206,6600.2622667338,5796.4386586559995,4367.14243988
0.231,8588.078965,6914.3320941555,5652.795086016,1174.3285640240001
0.2315,3381.98995,6514.502890323,4538.6580654,2453.8601163120006
0.232,8946.379108,6239.5650675048,5808.077913528,1035.242704672
0.2325,2384.611397,6600.4013013681,5699.5507049279995,1297.1867677999999
0.233,2349.165059,5245.588444032,5776.698450624,2492.9976021280004
0.2335,8930.544407,6291.5693460081,5812.382295504,7100.128727736002
0.234,9160.180668,1694.6330783546998,5884.522765488,7069.532537056001
0.2345,2882.097646,5587.9386649563,5813.985045816,7157.189815776001
0.235,9430.727711,1395.9974772654002,5945.954254728,7083.2694676480005
0.2355,5559.247488,6819.465389680499,5726.869289664,3127.9314978560005
0.236,9123.560786,6828.308762163901,3909.02287308,7117.365649152001
0.2365,9047.221805,6550.6703229537,5743.597784424,5163.709203312001
0.237,5107.528201,6895.337131434301,5920.600758048,7162.633985232001
0.2375,145.3899945,199.23322144386,5744.827747008,7095.838273920001
0.238,8265.073144,6691.7145120738005,3223.838022024,218.7034770888
0.2385,8401.099481,6971.226625273501,5028.753792864,1330.7338716320003
0.239,9305.42103,6685.545719356801,4027.081474968,2528.9447690320003
0.2395,9195.862866,4895.2028728335,3362.745250416,7155.592910048001
0.24,9035.436107,5410.1512729194,1945.8986388479998,1808.3887787680003
0.2405,2975.648986,6622.3622793282,5796.274077624,616.2755948624001
0.241,9006.708309,6932.3398611117,5780.673759336,1241.406907136
0.2415,9032.607055,6756.3641886543,6012.0022952399995,6136.215372056001
0.242,559.6220576,6850.485093477901,5929.575747408,1561.3195515280001
0.2425,8462.699086,6824.7279383502,5924.833947288,946.8593707760001
0.243,9116.580016,6872.4829522761,6011.187321696,1242.9158313440003
0.2435,6222.784918,6923.7268354752,5990.16447936,4979.587687008001
0.244,9089.729861,6715.5191446143,5864.43177792,1123.1391403760001
0.2445,9111.039549,5376.321946267801,6005.7632170080005,7230.090652752001
0.245,9042.331786,6846.432676551,6098.607375912,7114.469869408001
0.2455,9109.421426,2574.5876051325,5020.451040816,7130.821816184
0.246,8996.186844,2675.0647309749,6039.51130092,7065.33637128
0.2465,186.1062203,7033.9564486071,5948.436541512,7144.653232288001
0.247,9483.829581,6781.4289940491,3891.74004876,3750.3280415040003
0.2475,5074.008714,6577.8084374988,6060.296806607999,6979.985745568
0.248,9134.540474,6923.380473518701,5708.493647256,857.4841865216
0.2485,7138.431673,6868.578163857601,5903.540429232,7125.228970640001
0.249,835.2743502,6881.685667347901,5889.63965592,7072.683224112001
0.2495,3941.581228,6812.3259369795005,4427.569927848,7082.6772733200005
0.25,1106.947906,7004.849883846,6069.583547904,1284.460738968
0.2505,8909.529476,7122.314770454999,6021.75544788,7275.8252299040005
0.251,3003.825853,3654.7093426367996,5769.612133367999,6938.7167828
0.2515,8886.950546,6999.940489334101,6012.33946884,6961.230437744001
0.252,7770.496719,6674.7127603014005,6113.505085511999,7089.512082224001
0.2525,5075.860758,6899.4155087487015,6037.480781472,1228.5005737840002
0.253,4888.799562,1312.4834364579,6149.641374383999,1580.9139324000002
0.2535,1863.377608,7191.243602205901,6060.910501632,6017.412292584
0.254,9112.985479,7069.1196353037,5960.04345276,7354.2837082000015
0.2545,9250.293431,7196.1470816928,1818.974784864,7134.619553160001
0.255,9425.900963,7202.127566302801,6071.795301935999,6184.258598232
0.2555,9342.672874,6935.2948665174,6065.801251319999,7149.866230760001
0.256,9462.757703,6840.003615723601,6053.44299528,7379.468434272001
0.2565,8329.348002,4237.4589735411,5998.330768008,7203.34491536
0.257,9361.001697,6922.9433400267,6017.442763992,7158.525744832
0.2575,9207.047345,2451.6930033606004,5956.62133608,7175.128596240002
0.258,907.5404331,357.5873121798001,6005.935995168,2665.4395111520003
0.2585,9311.410559,7051.5065345889,5932.461623976,7324.915160288001
0.259,9295.006464,7115.6236819068,6019.570984752,7278.780059584
0.2595,9470.066659,7023.2475193011005,1936.399183368,7348.592653248001
0.26,9244.251418,1150.3607183748,5949.96795168,7182.889454928001
0.2605,9648.962294,7144.752674690099,6037.51003752,7185.160791424
0.261,9573.841082,1606.2521742558001,5997.151539528,5379.872424696001
0.2615,6122.777817,2118.6979185012,232.19493956639997,7337.298453232001
0.262,9311.228385,7163.454282841801,6014.804048016,7065.476616088001
0.2625,9452.154318,7201.779039009,6112.349321543999,7248.611161528001
0.263,9492.278591,7157.1307241529,6084.518953104,2051.5812589360003
0.2635,9314.609393,6931.7074555566,5994.603146472,7438.1804317920005
0.264,8628.646195,3270.6655379802005,3018.015146928,3873.6558007840003
0.2645,658.7085616,784.8215208669001,1808.6632729199998,1548.7588164400001
0.265,9422.476591,7169.2258198509,6128.956809431999,7343.898243352001
0.2655,9401.84718,7190.634103132801,6151.396126319999,5010.644041656001
0.266,9472.172424,6967.626688480501,6263.654881416,7289.412248272
0.2665,9144.686989,6989.750397103201,5964.048030839999,3816.688580672
0.267,9473.288214,1776.5164273893,5786.228878656,7395.602515224001
0.2675,9319.745415,4042.4964353745004,6206.9014640880005,1455.8337746480001
0.268,9462.156343,7103.8032878565,6191.42592312,7212.24895688
0.2685,9350.121661,7413.210628806901,6132.77216448,4266.278573568
0.269,2264.219056,7241.8043236776,6017.230869432,2534.78944752
0.2695,9048.936013,3504.9608340699,6046.65449724,7366.0993223840005
0.27,8967.121173,7329.6317049948,6088.106766144,1276.919687912
0.2705,9475.616483,2561.6564964507006,6082.518821015999,7324.102835984
0.271,9201.881814,7132.702343901301,6081.299247144,1089.410105784
0.2715,9371.157582,7028.6190858249,6222.384268896,7261.302166184
0.272,9204.453133,7372.085199437402,6219.799212096,7195.265361064001
0.2725,3118.504658,5708.0873824308,6098.943354263999,329.4026252176
0.273,9734.909749,6832.196595053701,6235.554714599999,7286.685341936001
0.2735,9413.071484,2835.3046501566005,6094.14376932,5615.513231944001
0.274,9500.111309,7332.8865636108,6081.417312072001,7234.75590068
0.2745,9358.58481,6067.978771231799,6224.846113919999,1890.2480124
0.275,9228.726078,524.99232144582,6340.6466206079995,4286.463661920001
0.2755,5967.129021,171.90090917946,6273.109681151999,7488.768012088
0.276,7070.139244,7213.931218641601,1369.583218272,1192.192280928
0.2765,6565.728691,2899.9966415115005,6164.9999435519985,7321.033247968
0.277,9763.004975,6872.883762256801,2475.015830232,6745.537132928001
0.2775,9404.156957,152.7711441777,6191.194182648,3734.7824184
0.278,9510.433278,2026.2165578331005,6275.303323536,5335.678074936
0.2785,720.1875489,6785.5945185222,6237.123287568,5235.161295672001
0.279,2180.19217,7037.830906530001,6285.601521696,7404.762608232001
0.2795,9177.667105,1760.5847115261001,6285.681295175999,4985.2102346639995
0.28,6806.493093,3246.8981341689005,6069.456275303999,6140.631071520001
0.2805,9166.91961,1732.9603302243,6288.147184152,7324.589239528001
0.281,9356.245786,2185.7665923138,6108.710805479999,1635.3556618080001
0.2815,7750.591574,1882.0160307534002,6106.595201424,1086.0231647760002
0.282,4410.336635,3219.0168260886,3574.264880832,7376.447249160001
0.2825,9195.285598,3123.6910595904,5610.035528376,7282.487443440001
0.283,1572.082595,7020.674132906101,4765.841551392,7332.188420920001
0.2835,99.08885325,7219.6260399672,6299.381638896,7555.2902885680005
0.284,4914.603321,2892.5069413398005,6070.528209408,7326.038128376
0.2845,173.7955543,7435.464503031601,6273.195648431999,7484.483586008
0.285,9438.022227,2825.5920888477003,6158.85597012,2074.109747512
0.2855,9321.387751,7417.2694804047,6164.396559096,3597.9800052240003
0.286,197.294168,347.08240978731,6209.176478352,7159.730380176001
0.2865,166.3954529,4803.9224322426,6345.809663951999,766.5445388656001
0.287,2837.147972,4821.9361825752,6313.892771904,7490.456641624001
0.2875,9500.796483,193.48074299582998,6176.266027968,7115.705584328001
0.288,9346.280956,2194.1035790687997,6329.684974559999,7513.809560312
0.2885,9491.728052,7201.5394927647,6216.938663952,7348.419933008
0.289,4810.95086,6946.945238212801,6491.239065863999,3291.090931568
0.2895,9582.841739,7371.363158031601,3826.17749916,632.2787491680001
0.29,9653.506895,2260.8274410996005,6350.364609336,7673.440623376
0.2905,9600.695153,130.34067158001,6337.012770983999,7412.248096088001
0.291,2260.910857,4372.9057219257,3107.2542895680003,7491.068936472
0.2915,9471.857256,7426.922370065101,6484.8742122,3107.2133812720003
0.292,9709.47848,2599.9647063213,6175.961244168001,7223.634651288001
0.2925,9503.872976,4816.1441716929,6437.595349943999,3725.1116531200005
0.293,9482.634636,7424.9699692836,6363.198238415999,6334.373270720001
0.2935,9492.829221,4075.4582960064,6418.7227250159995,5538.891667232
0.294,9395.448106,624.1965323308801,6378.670071096,7332.517155656001
0.2945,9553.090297,1040.9228116224,6333.361301664,7670.111735264
0.295,4461.620255,988.5244408542,6279.475105799999,3298.3419475600003
0.2955,2102.427921,5173.745220751501,6344.66240436,7403.334952464001
0.296,492.9196358,3275.0473271592,1085.2214069519998,2295.535525096
0.2965,9737.240365,707.0393894680501,6299.018325239998,3572.0693778880004
0.297,9683.656652,7230.4086564639,6321.186771048,7598.8510891040005
0.2975,9606.466283,5854.071300063601,6224.222330328,3096.0745646160003
0.298,9684.336854,2844.7943946645,3558.427679664,2340.637099944
0.2985,9863.180123,2055.6276517413003,6435.21902376,7570.520461768001
0.299,9604.355901,7158.221925336,4768.438325352,7705.931880240001
0.2995,9759.292033,2651.2509393468004,5331.754389408,7737.009238552001
0.3,9723.09106,200.59235003751,6564.494977511999,7610.720594752001
0.3005,9599.309229,6449.384786701201,6332.819567496,7726.742394360001
0.301,9776.612179,1627.3220970764999,6419.2603948080005,7449.138273104
0.3015,9434.14706,7307.800694592901,6356.035764503999,7581.841070760001
0.302,9673.876717,1451.1386153319002,6381.124149672,7531.211416344
0.3025,9487.340621,2220.3044977743,6465.591706008,7211.709218472
0.303,9611.593478,2880.3620271104996,6430.962249239999,1764.019024504
0.3035,9816.895161,1948.7026570445998,3011.779502592,7505.770470352001
0.304,9513.3173,6898.089100758901,6455.944972175999,7623.113330536001
0.3045,9808.804145,6746.2422690582,6365.187315791999,7627.215516096001
0.305,7245.879459,7582.342237025101,6381.819858599999,320.503218288
0.3055,9713.480365,7676.708243835,5026.4008557120005,7664.362152128
0.306,9734.606164,4397.6739707507995,3728.835412464,7358.275855392001
0.3065,9875.021289,3549.5402577252003,6575.829799344,4846.645805936
0.307,9727.012137,7685.807105088601,6466.619479872,1252.3964823920003
0.3075,9706.709274,3804.9791322795,6574.160823768,7636.164847432001
0.308,9668.996776,7720.0491865662,6603.391748472,455.3221875576
0.3085,9895.871458,7695.951485130001,6492.426428423999,7935.339731616
0.309,10048.62917,2789.3440409985,3130.040827776,168.226560392
0.3095,8132.91266,6606.6623895063,6387.235375439999,7559.262402032001
0.31,9756.2492,2820.0658413531,6391.473553463999,7548.379359048001
0.3105,9562.815085,348.25764183105,6514.384608263999,7628.977742672
0.311,9857.564047,7702.402532324401,6633.464216568,7659.069376904001
0.3115,9947.052001,4326.9424628364,6356.279910336,7833.352976592
0.312,9959.191684,4172.3414833293,6544.238212776,7850.6006098960015
0.3125,9733.011028,7193.8740392361,6451.273657943999,3773.4763627440007
0.313,152.8792653,3891.2297247894003,6256.223421648,7676.360867384001
0.3135,9709.781307,7665.763347093901,6498.271279055999,1849.8003531040004
0.314,9882.586775,4428.0365275389,6516.274366392,7826.3697790960005
0.3145,9810.356027,3938.9132159856003,4395.395490936,7842.87244444
0.315,9855.077496,7759.262403148499,6488.92664016,7844.239987408
0.3155,390.5260563,2879.8250304705,2332.830098736,3072.7670257680006
0.316,10027.18504,7588.8092556633,6495.719468088,4243.914888928
0.3165,937.3457515,7826.6914763673,6530.790037079999,7605.440593256001
0.317,9953.332289,7931.1858681147005,6434.508349367999,7854.663207160001
0.3175,9921.583201,7699.497796744502,6589.015213176,5436.927811216
0.318,9983.090075,2713.9035992075997,6505.816702968,7840.643306936001
0.3185,9962.588126,3461.539834323301,6516.546846528,5235.445550808001
0.319,9917.933339,7590.5836842963,201.8674304112,7487.091472872001
0.3195,9835.340791,7957.677170732702,1365.590901696,7470.888375456001
0.32,9741.721776,7193.330260034099,241.48379510159998,368.2034064632
0.3205,10031.61713,2535.6891975726003,2257.400102904,7807.056799696001
0.321,9967.418647,1109.7385112907002,4952.479430688,7674.555829072001
0.3215,7492.884799,7552.1491636674,6472.17182064,4368.603638784
0.322,9958.201623,1818.7567495887006,6678.467001623999,4909.927272624001
0.3225,9812.216845,2817.0725013276005,1121.615349912,5409.805007816001
0.323,9850.789343,2739.5330178369004,3083.457533256,3680.1626747600003
0.3235,5827.018759,3269.4758056251,3190.9396928399997,4818.630009951999
0.324,9825.835008,7860.6148738239,2562.173041776,7759.244103688001
0.3245,5638.786487,3226.5092121198004,6240.522183048,7760.772624088001
0.325,9871.559374,1621.9408588295998,6549.719690255999,7786.700287256001
0.3255,9731.08075,2921.6160754125003,6605.68040508,7864.765756584001
0.326,9799.085711,7640.697098432999,6574.5987534,6995.608252072
0.3265,9911.802319,7838.152195711499,6503.732133623999,7923.855001128001
0.327,9954.295374,5754.982960750201,6472.1799636000005,7788.859484824001
0.3275,169.014311,7631.3983838199,3163.134821544,7776.863763592
0.328,9929.791582,7168.1065323765,6345.227313552,7854.453918784001
0.3285,10133.23104,1040.4256340544,2346.9759414,2899.6939333120004
0.329,9783.873879,7857.8651723637,6665.070171863999,7694.354660256
0.3295,10055.09816,5165.852071183501,2976.3090672,4832.164504640001
0.33,9902.448359,7939.645514085899,6466.6215924240005,7891.776987336
0.3305,9895.985185,7698.052625568302,6574.487963855999,7287.358910216001
0.331,10014.83926,7886.392544010901,6531.52856448,7801.800264456
0.3315,6344.429101,643.90496624388,6506.398908624,7750.917892344
0.332,167.0127272,7711.936443228599,6461.989782648,1532.017628152
0.3325,10164.70053,4262.431438823401,6319.835186208,6887.919317840001
0.333,10131.60139,1144.9589168721,6547.220955936,7749.076623728
0.3335,10207.69549,6058.800986895,6534.673912871999,7921.855328992
0.334,9754.916637,1104.9365835819,6549.3077079839995,7345.3459318800005
0.3345,10144.21129,129.38626696101,6450.860530152,7750.1587364080015
0.335,10192.38943,2725.273440984,6295.4619873599995,3609.4521275120005
0.3355,9948.876561,3819.229614891001,6527.590920287999,7851.20608712
0.336,10086.94189,3395.7077714106003,6553.6555167120005,7949.640824224
0.3365,10010.79876,7988.336238522901,6542.00306172,7971.124821440001
0.337,10094.52106,1144.3713480828,6542.513027688,7843.596336136001
0.3375,9945.117631,6153.7490365464,6486.693487992,8113.813870096001
0.338,10200.09719,7816.7682998586,6567.6984827999995,7864.614499808001
0.3385,10113.36043,7984.389351776101,6654.68717148,7773.741800000001
0.339,10021.17705,7966.8880634361,6587.937431592,7802.6316941760015
0.3395,10071.9471,3261.7326602148,6615.042225888,7960.128988064001
0.34,9899.823792,1889.4711801687,6700.070776224,8015.984865768
0.3405,9983.374184,7854.540094076101,6517.095209615999,4947.898040624001
0.341,10101.5551,8038.973735266501,6586.384980264,7811.781046256
0.3415,10015.05493,3165.3812450313003,6654.0229732319995,8079.775267168002
0.342,10158.96384,2935.2411181776006,6603.532397016,7942.0176925760015
0.3425,10111.52645,4777.6695717309,6689.342864208001,8090.93648528
0.343,173.9276201,6694.3351766064,6610.648479143999,8062.2709551120015
0.3435,10202.77381,3072.2852256357,6653.944544184,7804.492065304001
0.344,10275.37505,1751.6912225694,6625.860372912,7191.695724576001
0.3445,10218.43774,2866.0168839441003,6549.445822176,178.26093115600003
0.345,184.4185862,1255.869073347,6650.8111651439995,5957.9152306080005
0.3455,10036.31254,2985.4629542844004,6689.899032815999,8237.708913192
0.346,10219.03426,114.60027347616,6698.118363480001,8156.786373472001
0.3465,10088.26223,132.7482876906,6648.162283344,8286.50254168
0.347,10148.24271,204.50629009506,6594.76052256,175.00418585760002
0.3475,154.2079522,221.28368374238997,6682.230856224,519.3490008872001
0.348,10212.5888,1276.9117406088,6674.506042992,105.77219036560001
0.3485,10245.18428,4963.9767773733,384.63092388240005,4337.313725096001
0.349,10102.85382,1289.4824148324,6665.81978772,5154.3895993920005
0.3495,10217.69865,222.95686064241,6540.225180048,415.4812767600001
0.35,10149.90629,7882.373670095401,6577.2485489519995,8161.823044936002
0.3505,10197.97355,253.44062417946,6739.938616919999,8136.4534792640015
0.351,10226.59204,5170.592705212502,6685.4381133120005,7951.396718144
0.3515,10299.87057,7983.647069592902,6633.057612024,175.52818739280002
0.352,10163.04635,7950.7832537865,6644.883692328,8228.752228928
0.3525,10160.04251,4076.7015229713,6706.27054092,8046.219924688001
0.353,10301.34674,8230.4023299168,6784.425548568,8141.913037016001
0.3535,10302.90769,8238.8840095752,6686.693588135999,8111.663815288001
0.354,10097.91875,8093.334913755,6561.357570503999,8128.602864712001
0.3545,10319.27775,5356.0747245576,6666.860751936,8091.629242223999
0.355,10068.2038,8097.8565937134,6731.52350712,8224.306104256
0.3555,10163.04801,425.84545458120004,6634.798639031999,8082.909314304002
0.356,10269.26404,8153.2302947895005,6673.924277784,7951.243795440001
0.3565,10164.10826,8376.1415539191,6687.811393656,8090.973198616
0.357,10040.71611,8180.965478092201,6568.582041023999,2352.8358591759998
0.3575,2349.966049,3959.8658004837002,6658.560514704,7865.740333176001
0.358,10194.46379,8120.697368986801,6771.7910721359995,2511.84945924
0.3585,10131.57863,7778.4909261087005,6700.694612208,416.62969076080003
0.359,10186.1707,8294.2260376641,6748.372467959999,4590.955364512
0.3595,10165.4658,8211.5037198858,6759.517783487999,7999.852060640001
0.36,9992.154997,225.4008765024,6781.58768172,6712.57698364
0.3605,10305.33188,8114.335530008699,6827.367064512,8154.091705408002
0.361,10150.06856,8295.0508506576,6668.939514648,626.3190215568001
0.3615,183.6349829,8046.769343881502,6803.83494996,8193.652328224001
0.362,156.388331,4969.875013341601,6741.260228208,8418.936182096
0.3625,10115.25855,272.25222796080004,6712.144443360001,7923.567277648001
0.363,181.3838719,163.87196746242,6716.629671864,8246.80378236
0.3635,10256.83342,8298.9398647998,6827.165548896,7951.082605048
0.364,9953.884797,5621.7264725139,6678.698767848001,8004.6765968400005
0.3645,10232.08569,229.87226902137,6730.118718648,8163.579642591999
0.365,10357.7018,8313.9277459746,6772.067845752001,7933.237076864001
0.3655,10206.80716,8313.237146212801,6833.63744652,8348.01835604
0.366,10152.511,6474.4168640436,186.1842461832,8225.421676824
0.3665,10209.20076,8124.999797808902,6795.674933256,6789.010131024001
0.367,162.4693619,8175.917048946001,6854.645069424,8231.672229
0.3675,10438.99489,8470.4034694335,6783.3917842559995,8095.589243104001
0.368,10365.73674,3477.0769899774004,6695.999275799999,4690.604345328001
0.3685,10241.5965,8543.402495609402,6890.960485656,8161.485186800001
0.369,10465.2857,8537.5078226769,6964.652103384,971.0989803680001
0.3695,10190.55365,8421.785608465201,6844.077785064,201.7709919632
0.37,10388.98244,8386.3930949349,6920.247365904001,408.72755953920006
0.3705,10340.27653,8532.3927202452,6919.583672928,321.6876215608
0.371,9927.81611,8290.0980915639,6866.576717832,339.14058808960004
0.3715,10333.51118,8687.4724872885,6795.543005760001,8367.261298704
0.372,10262.73656,8556.888374924101,6827.377277399999,5651.140698456001
0.3725,10305.33655,8514.7448277915,6976.282487136,168.92778878800002
0.373,10300.44999,5502.7766412243,6837.215876951999,1214.06769572
0.3735,10433.25904,2604.6989810412006,6896.2877761439995,8227.687971008001
0.374,10197.80474,8513.7781278072,6780.160829999999,187.8205325744
0.3745,10189.55524,201.18978465036,6835.700330016,8233.894999968
0.375,148.007773,8539.122125010901,6817.281965040001,8396.064596568001
0.3755,10366.28765,8569.402037946002,6857.8486777200005,8463.89593236
0.376,10120.74317,8393.9689643145,6677.459097648,8320.198690407999
0.3765,10390.88704,8470.2041663904,6824.598475872,8399.401316768
0.377,10415.87409,7269.894852764401,6877.732973519999,8416.254316800001
0.3775,146.6917986,8439.537145301401,6970.991687232,394.0773754456
0.378,10403.61267,2444.508883896,6940.611321119999,8537.272550048
0.3785,10261.28125,5381.051894694601,6915.386830416,8412.151133231999
0.379,8329.754942,7724.151083772601,6901.807163231999,236.257294988
0.3795,10403.03775,8602.5542589795,6781.7282414639985,8346.344027735999
0.38,10399.3384,8494.165073015101,6741.871582463999,235.94440108800003
0.3805,10169.67843,8457.456193893,4699.447912824,8419.73129052
0.381,10453.0329,8398.999101574502,6880.934487912,541.3645714312
0.3815,10316.54693,8515.3701256773,6806.109363936,1643.19808224
0.382,10212.94397,8432.126316511201,6926.795778936,1068.356169672
0.3825,10339.08276,8478.601126241101,7132.544889647999,8113.1060452639995
0.383,10412.88349,8495.2563968802,6951.105593232,167.03272570160001
0.3835,10326.5662,172.42554148935,6967.728304103999,546.5692611720001
0.384,10285.61189,8529.5276705397,6972.786586536001,532.0936779488001
0.3845,179.1820933,8663.7490737372,6955.770500543999,8431.989245856
0.385,10441.52713,8625.2602505499,6874.995417816001,8363.638403824001
0.3855,10260.6991,8047.160199970499,6797.298587975999,8336.047853144
0.386,10346.88337,8716.374223935,6836.724999432,8397.707691384001
0.3865,10407.96274,8482.329549645301,6791.845848839999,229.61481268000003
0.387,10341.73014,8648.2251493368,7021.9042659120005,7904.904588064001
0.3875,10349.63989,8466.7333751862,7125.640192368,160.88396414640002
0.388,10381.49778,1656.5677008534,6893.435200464,8352.614949536
0.3885,10348.26632,8586.3020469069,6969.9261245279995,8509.94665444
0.389,10376.82272,138.20089505181,7043.093104752001,8452.392595944
0.3895,10359.67499,8655.277698490501,7023.516863256,7469.054507200001
0.39,10378.15238,8490.2451359985,6933.206292671999,239.02547839280007
0.3905,10549.57802,8633.298759009302,7041.092176128,8800.002262304
0.391,10322.16823,8613.2149374549,1055.6932038239997,8481.238051176
0.3915,10458.5431,8595.414128022301,6499.418694047999,7345.0973891680005
0.392,10561.91615,8541.3476194296,7005.37515912,1124.5103704560001
0.3925,10560.84786,111.3738348465,6986.059420416,235.5900209344
0.393,10504.60431,3912.3957908646,6849.418253471999,7738.9409619279995
0.3935,10318.10174,8696.2106336679,6752.580369623999,8290.158418256
0.394,10436.31822,8619.755106988201,6981.176700023999,8603.189780064
0.3945,10412.40462,7714.730446911601,6998.9976159359985,8719.688403888002
0.395,10497.39656,3347.6326126716003,6924.375209927999,8541.633128688001
0.3955,10595.50189,263.58042529047,7067.05823652,8731.971320072
0.396,10386.55825,8753.9095082877,7099.112879568,8777.266704976
0.3965,10499.74621,8737.481201977502,2925.295130424,2688.0317115520006
0.397,10442.07538,1765.9154030364,6973.283829239999,8599.850393992001
0.3975,10448.71919,8603.0018616276,6905.8537490399995,8729.671600848
0.398,10254.13212,670.21158364197,7071.82076256,8660.747375632001
0.3985,10297.41343,8441.350923309601,6926.807683464,3386.3240986960004
0.399,10444.23458,8736.4864577643,2809.667181672,8656.308488696002
0.3995,10659.83265,8474.4436453257,7046.8031421119995,8567.797816335999
0.4,10577.75105,8609.928152601002,7044.74103384,8682.342142056
0.4005,10550.65681,8545.5093302451,7009.714620648,8789.531535048
0.401,10526.38696,8594.2616182623,5605.9238068800005,8655.668676512001
0.4015,10521.95619,8762.8695671265,5095.28993856,8705.154866408
0.402,10439.57198,8746.2018319962,5028.233461272,8628.333111552
0.4025,10649.59099,140.98645681113,6012.799746768,8657.214271464001
0.403,10390.87347,8817.184021299001,6940.32875064,5579.438108992001
0.4035,10403.91411,8780.230678137,7181.484706175999,8841.648907696
0.404,10639.53978,8680.5550478214,7106.573664648001,8717.881735464001
0.4045,10234.13906,8694.2333074092,7105.221775224,370.7245446520001
0.405,10321.37861,8606.061268539,7172.450262551999,8711.5714664
0.4055,319.2317651,8568.746097601801,4781.22923808,8737.467699576
0.406,10303.62294,8528.811024513,7137.575425632001,8703.438943144001
0.4065,10480.31061,8697.1786962987,2445.6702531839996,8793.312528528
0.407,10461.03905,8720.8425232026,7143.074178264,8964.13409848
0.4075,641.4340062,8708.590504958398,7225.952127576001,8778.726540935999
0.408,10562.43937,8788.895567589,7158.015398088,8615.035796224001
0.4085,10508.49489,7656.8369679693005,6924.47384808,2064.9089781760003
0.409,10376.03516,8584.789901874301,7088.320377096,250.15770626000005
0.4095,10495.03077,3555.6674656257,6945.446821224001,8864.990608232001
0.41,10266.52903,8611.907012384701,7022.1498876,8747.632313288
0.4105,10159.99053,235.90880116596006,7105.98478656,8886.566970072
0.411,10389.17345,8610.672324963301,7137.731563560001,8963.655846464
0.4115,10587.69993,8768.776385576999,695.0365011888,1889.803178648
0.412,10465.8593,8811.970588368,7064.478819408,8865.656616432001
0.4125,10584.87065,8881.6615356,6933.271531367999,3880.0764654080003
0.413,10472.79252,8875.026218289,7126.58402004,8814.746416255999
0.4135,10650.77282,673.34519441055,7208.227668888,8686.8917982
0.414,10674.16713,8698.479459369,7065.831507144,4900.335733304
