SAC Flow-T,,SAC Flow-G,,FlowRL,,DIME,,,,QSM,,SAC,,PPO,,MaxEntDP,,TD3,,Crossq,,SMPO,,,,QVPO,
X,Y,X,Y,X,Y,X,Y,MIN,MAX,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,MIN,MAX,X,Y
,,,,,,0.52072259,6448.0103,6448.0103,6448.0103,,,,,,,,,,,,,,,,,,
,,,,,,0.522710575,3975.3987,3975.3987,3975.3987,,,,,,,,,,,,,,,,,,
,,,,,,0.522797009,6737.6675,6737.6675,6737.6675,,,,,,,,,,,,,,,,,,
,,,,,,0.522840226,6486.148,6486.148,6486.148,,,,,,,,,,,,,,,,,,
,,,,,,0.523099529,6009.8564,6009.8564,6009.8564,,,,,,,,,,,,,,,,,,
,,,,,,0.525087515,3821.3845,3821.3845,3821.3845,,,,,,,,,,,,,,,,,,
,,,,,,0.525173949,6707.4976,6707.4976,6707.4976,,,,,,,,,,,,,,,,,,
,,,,,,0.525476468,6440.828,6440.828,6440.828,,,,,,,,,,,,,,,,,,
,,,,,,0.525822205,6196.028,6196.028,6196.028,,,,,,,,,,,,,,,,,,
,,,,,,0.527464454,4528.0864,4528.0864,4528.0864,,,,,,,,,,,,,,,,,,
,,,,,,0.527550888,5366.716,5366.716,5366.716,,,,,,,,,,,,,,,,,,
,,,,,,0.527853408,5602.318,5602.318,5602.318,,,,,,,,,,,,,,,,,,
,,,,,,0.528804183,5788.0464,5788.0464,5788.0464,,,,,,,,,,,,,,,,,,
,,,,,,0.529841393,5665.299,5665.299,5665.299,,,,,,,,,,,,,,,,,,
,,,,,,0.529927827,6525.3643,6525.3643,6525.3643,,,,,,,,,,,,,,,,,,
,,,,,,0.530230347,6305.076,6305.076,6305.076,,,,,,,,,,,,,,,,,,
,,,,,,0.531181123,4994.4937,4994.4937,4994.4937,,,,,,,,,,,,,,,,,,
,,,,,,0.532218333,4118.8257,4118.8257,4118.8257,,,,,,,,,,,,,,,,,,
,,,,,,0.532304767,6686.669,6686.669,6686.669,,,,,,,,,,,,,,,,,,
,,,,,,0.532607286,5653.306,5653.306,5653.306,,,,,,,,,,,,,,,,,,
,,,,,,0.533558062,6416.021,6416.021,6416.021,,,,,,,,,,,,,,,,,,
,,,,,,0.534595272,3492.3518,3492.3518,3492.3518,,,,,,,,,,,,,,,,,,
,,,,,,0.534984226,5967.171,5967.171,5967.171,,,,,,,,,,,,,,,,,,
,,,,,,0.535286745,5827.9253,5827.9253,5827.9253,,,,,,,,,,,,,,,,,,
,,,,,,0.535935002,6436.692,6436.692,6436.692,,,,,,,,,,,,,,,,,,
,,,,,,0.537361165,6110.7036,6110.7036,6110.7036,,,,,,,,,,,,,,,,,,
,,,,,,0.537663685,1409.8541,1409.8541,1409.8541,,,,,,,,,,,,,,,,,,
,,,,,,0.53818229,4639.6797,4639.6797,4639.6797,,,,,,,,,,,,,,,,,,
,,,,,,0.538311941,3722.4905,3722.4905,3722.4905,,,,,,,,,,,,,,,,,,
,,,,,,0.540040624,6383.652,6383.652,6383.652,,,,,,,,,,,,,,,,,,
,,,,,,0.540343144,5211.339,5211.339,5211.339,,,,,,,,,,,,,,,,,,
,,,,,,0.54068888,6314.4976,6314.4976,6314.4976,,,,,,,,,,,,,,,,,,
,,,,,,0.541164268,4011.2803,4011.2803,4011.2803,,,,,,,,,,,,,,,,,,
,,,,,,0.542417563,5121.771,5121.771,5121.771,,,,,,,,,,,,,,,,,,
,,,,,,0.542720083,5260.4688,5260.4688,5260.4688,,,,,,,,,,,,,,,,,,
,,,,,,0.543541207,4425.5522,4425.5522,4425.5522,,,,,,,,,,,,,,,,,,
,,,,,,0.543670859,6235.1055,6235.1055,6235.1055,,,,,,,,,,,,,,,,,,
,,,,,,0.544794503,4747.6143,4747.6143,4747.6143,,,,,,,,,,,,,,,,,,
,,,,,,0.545097022,5199.3965,5199.3965,5199.3965,,,,,,,,,,,,,,,,,,
,,,,,,0.545918147,3917.6965,3917.6965,3917.6965,,,,,,,,,,,,,,,,,,
,,,,,,0.546652837,5514.5967,5514.5967,5514.5967,,,,,,,,,,,,,,,,,,
,,,,,,0.547473962,6519.901,6519.901,6519.901,,,,,,,,,,,,,,,,,,
,,,,,,0.547776481,6753.853,6753.853,6753.853,,,,,,,,,,,,,,,,,,
,,,,,,0.549029777,6074.71,6074.71,6074.71,,,,,,,,,,,,,,,,,,
,,,,,,0.549505164,3235.0845,3235.0845,3235.0845,,,,,,,,,,,,,,,,,,
,,,,,,0.549850901,5330.2515,5330.2515,5330.2515,,,,,,,,,,,,,,,,,,
,,,,,,0.550153421,6177.5376,6177.5376,6177.5376,,,,,,,,,,,,,,,,,,
,,,,,,0.551406716,6105.1636,6105.1636,6105.1636,,,,,,,,,,,,,,,,,,
,,,,,,0.551882104,3185.6545,3185.6545,3185.6545,,,,,,,,,,,,,,,,,,
,,,,,,0.55222784,6126.282,6126.282,6126.282,,,,,,,,,,,,,,,,,,
,,,,,,0.55253036,5850.4116,5850.4116,5850.4116,,,,,,,,,,,,,,,,,,
,,,,,,0.554388694,5156.5654,5156.5654,5156.5654,,,,,,,,,,,,,,,,,,
,,,,,,0.55460478,6500.984,6500.984,6500.984,,,,,,,,,,,,,,,,,,
,,,,,,0.554864082,3220.7239,3220.7239,3220.7239,,,,,,,,,,,,,,,,,,
,,,,,,0.554907299,5908.4614,5908.4614,5908.4614,,,,,,,,,,,,,,,,,,
,,,,,,0.556981719,5966.2534,5966.2534,5966.2534,,,,,,,,,,,,,,,,,,
,,,,,,0.557241022,3535.3215,3535.3215,3535.3215,,,,,,,,,,,,,,,,,,
,,,,,,0.557284239,6676.7373,6676.7373,6676.7373,,,,,,,,,,,,,,,,,,
,,,,,,0.557370673,6501.2236,6501.2236,6501.2236,,,,,,,,,,,,,,,,,,
,,,,,,0.559358659,6501.193,6501.193,6501.193,,,,,,,,,,,,,,,,,,
,,,,,,0.559661178,6540.6006,6540.6006,6540.6006,,,,,,,,,,,,,,,,,,
,,,,,,0.559747612,5813.2627,5813.2627,5813.2627,,,,,,,,,,,,,,,,,,
,,,,,,0.560223,4491.4697,4491.4697,4491.4697,,,,,,,,,,,,,,,,,,
,,,,,,0.562038117,6751.39,6751.39,6751.39,,,,,,,,,,,,,,,,,,
,,,,,,0.562124552,5293.617,5293.617,5293.617,,,,,,,,,,,,,,,,,,
,,,,,,0.562340637,6579.138,6579.138,6579.138,,,,,,,,,,,,,,,,,,
,,,,,,0.563810018,4072.3274,4072.3274,4072.3274,,,,,,,,,,,,,,,,,,
,,,,,,0.564501491,6411.8984,6411.8984,6411.8984,,,,,,,,,,,,,,,,,,
,,,,,,0.564717576,5333.8013,5333.8013,5333.8013,,,,,,,,,,,,,,,,,,
,,,,,,0.565020096,6405.563,6405.563,6405.563,,,,,,,,,,,,,,,,,,
,,,,,,0.566186957,480.95645,480.95645,480.95645,,,,,,,,,,,,,,,,,,
,,,,,,0.56687843,5303.3975,5303.3975,5303.3975,,,,,,,,,,,,,,,,,,
,,,,,,0.567094516,6497.8223,6497.8223,6497.8223,,,,,,,,,,,,,,,,,,
,,,,,,0.567397035,6776.209,6776.209,6776.209,,,,,,,,,,,,,,,,,,
,,,,,,0.569168936,2849.6992,2849.6992,2849.6992,,,,,,,,,,,,,,,,,,
,,,,,,0.56925537,6509.5957,6509.5957,6509.5957,,,,,,,,,,,,,,,,,,
,,,,,,0.569471455,6548.9673,6548.9673,6548.9673,,,,,,,,,,,,,,,,,,
,,,,,,0.569773975,6228.282,6228.282,6228.282,,,,,,,,,,,,,,,,,,
,,,,,,0.571545875,3549.748,3549.748,3549.748,,,,,,,,,,,,,,,,,,
,,,,,,0.571632309,6594.8325,6594.8325,6594.8325,,,,,,,,,,,,,,,,,,
,,,,,,0.572150914,5717.572,5717.572,5717.572,,,,,,,,,,,,,,,,,,
,,,,,,0.572453434,6586.504,6586.504,6586.504,,,,,,,,,,,,,,,,,,
,,,,,,0.574527853,3890.78065,3683.343,4098.2183,,,,,,,,,,,,,,,,,,
,,,,,,0.574614288,6583.0186,6583.0186,6583.0186,,,,,,,,,,,,,,,,,,
,,,,,,0.574830373,6506.061,6506.061,6506.061,,,,,,,,,,,,,,,,,,
,,,,,,0.576904793,6779.1606,6779.1606,6779.1606,,,,,,,,,,,,,,,,,,
,,,,,,0.577596266,4529.343,4529.343,4529.343,,,,,,,,,,,,,,,,,,
,,,,,,0.577812351,6676.07,6676.07,6676.07,,,,,,,,,,,,,,,,,,
,,,,,,0.578114871,4183.1777,4183.1777,4183.1777,,,,,,,,,,,,,,,,,,
,,,,,,0.579281732,6773.0107,6773.0107,6773.0107,,,,,,,,,,,,,,,,,,
,,,,,,0.579973205,5116.4463,5116.4463,5116.4463,,,,,,,,,,,,,,,,,,
,,,,,,0.580189291,6638.6113,6638.6113,6638.6113,,,,,,,,,,,,,,,,,,
,,,,,,0.581096849,4766.182,4766.182,4766.182,,,,,,,,,,,,,,,,,,
,,,,,,0.581658672,5287.0547,5287.0547,5287.0547,,,,,,,,,,,,,,,,,,
,,,,,,0.582350145,5762.43,5762.43,5762.43,,,,,,,,,,,,,,,,,,
,,,,,,0.58256623,5676.6953,5676.6953,5676.6953,,,,,,,,,,,,,,,,,,
,,,,,,0.584035611,6845.9727,6845.9727,6845.9727,,,,,,,,,,,,,,,,,,
,,,,,,0.584683867,5053.403,5053.403,5053.403,,,,,,,,,,,,,,,,,,
,,,,,,0.584727084,6578.821,6578.821,6578.821,,,,,,,,,,,,,,,,,,
,,,,,,0.58494317,5216.212,5216.212,5216.212,,,,,,,,,,,,,,,,,,
,,,,,,0.58641255,6738.2456,6738.2456,6738.2456,,,,,,,,,,,,,,,,,,
,,,,,,0.587320109,6259.89,6259.89,6259.89,,,,,,,,,,,,,,,,,,
,,,,,,0.587709063,4399.017,4399.017,4399.017,,,,,,,,,,,,,,,,,,
,,,,,,0.58878949,6892.4126,6892.4126,6892.4126,,,,,,,,,,,,,,,,,,
,,,,,,0.588875924,3804.2988,3804.2988,3804.2988,,,,,,,,,,,,,,,,,,
,,,,,,0.589697048,6588.848,6588.848,6588.848,,,,,,,,,,,,,,,,,,
,,,,,,0.590691041,6555.9443,6555.9443,6555.9443,,,,,,,,,,,,,,,,,,
,,,,,,0.591252863,3566.0327,3566.0327,3566.0327,,,,,,,,,,,,,,,,,,
,,,,,,0.591771468,6896.69,6896.69,6896.69,,,,,,,,,,,,,,,,,,
,,,,,,0.592073988,3590.8389,3590.8389,3590.8389,,,,,,,,,,,,,,,,,,
,,,,,,0.59306798,6620.053,6620.053,6620.053,,,,,,,,,,,,,,,,,,
,,,,,,0.594450927,6594.781,6594.781,6594.781,,,,,,,,,,,,,,,,,,
,,,,,,0.594753447,6754.674,6754.674,6754.674,,,,,,,,,,,,,,,,,,
,,,,,,0.594839881,4986.344,4986.344,4986.344,,,,,,,,,,,,,,,,,,
,,,,,,0.59544492,6402.2935,6402.2935,6402.2935,,,,,,,,,,,,,,,,,,
,,,,,,0.597130386,4282.486,4282.486,4282.486,,,,,,,,,,,,,,,,,,
,,,,,,0.59721682,4977.4517,4977.4517,4977.4517,,,,,,,,,,,,,,,,,,
,,,,,,0.597432905,6606.5405,6606.5405,6606.5405,,,,,,,,,,,,,,,,,,
,,,,,,0.597821859,6581.413,6581.413,6581.413,,,,,,,,,,,,,,,,,,
,,,,,,0.599507325,6862.0835,6862.0835,6862.0835,,,,,,,,,,,,,,,,,,
,,,,,,0.599809845,5367.133,5367.133,5367.133,,,,,,,,,,,,,,,,,,
,,,,,,0.600198799,6000.706,6000.706,6000.706,,,,,,,,,,,,,,,,,,
,,,,,,0.600803838,4745.7773,4745.7773,4745.7773,,,,,,,,,,,,,,,,,,
,,,,,,0.601884265,6870.554,6870.554,6870.554,,,,,,,,,,,,,,,,,,
,,,,,,0.602186784,6416.5063,6416.5063,6416.5063,,,,,,,,,,,,,,,,,,
,,,,,,0.602575738,5309.1426,5309.1426,5309.1426,,,,,,,,,,,,,,,,,,
,,,,,,0.603785816,2166.9827,2166.9827,2166.9827,,,,,,,,,,,,,,,,,,
,,,,,,0.604261204,6657.401,6657.401,6657.401,,,,,,,,,,,,,,,,,,
,,,,,,0.604563724,6670.8833,6670.8833,6670.8833,,,,,,,,,,,,,,,,,,
,,,,,,0.604952677,6694.2964,6694.2964,6694.2964,,,,,,,,,,,,,,,,,,
,,,,,,0.606638143,6793.5063,6793.5063,6793.5063,,,,,,,,,,,,,,,,,,
,,,,,,0.606940663,6650.7275,6650.7275,6650.7275,,,,,,,,,,,,,,,,,,
,,,,,,0.607329617,6188.981,6188.981,6188.981,,,,,,,,,,,,,,,,,,
,,,,,,0.607372834,5717.549,5717.549,5717.549,,,,,,,,,,,,,,,,,,
,,,,,,0.609015083,6813.0615,6813.0615,6813.0615,,,,,,,,,,,,,,,,,,
,,,,,,0.609317602,5834.2534,5834.2534,5834.2534,,,,,,,,,,,,,,,,,,
,,,,,,0.609706556,6612.674,6612.674,6612.674,,,,,,,,,,,,,,,,,,
,,,,,,0.609749773,3406.6892,3406.6892,3406.6892,,,,,,,,,,,,,,,,,,
,,,,,,0.611392022,5458.5825,5458.5825,5458.5825,,,,,,,,,,,,,,,,,,
,,,,,,0.611694542,5712.605,5712.605,5712.605,,,,,,,,,,,,,,,,,,
,,,,,,0.612126712,4516.677,4516.677,4516.677,,,,,,,,,,,,,,,,,,
,,,,,,0.612688535,5570.501,5570.501,5570.501,,,,,,,,,,,,,,,,,,
,,,,,,0.613768961,5714.79,5714.79,5714.79,,,,,,,,,,,,,,,,,,
,,,,,,0.614071481,6085.041,6085.041,6085.041,,,,,,,,,,,,,,,,,,
,,,,,,0.615065474,5905.751,5905.751,5905.751,,,,,,,,,,,,,,,,,,
,,,,,,0.615108691,5529.5176,5529.5176,5529.5176,,,,,,,,,,,,,,,,,,
,,,,,,0.616145901,6908.2866,6908.2866,6908.2866,,,,,,,,,,,,,,,,,,
,,,,,,0.61644842,5910.3994,5910.3994,5910.3994,,,,,,,,,,,,,,,,,,
,,,,,,0.617442413,6530.9272,6530.9272,6530.9272,,,,,,,,,,,,,,,,,,
,,,,,,0.61748563,3163.7458,3163.7458,3163.7458,,,,,,,,,,,,,,,,,,
,,,,,,0.61852284,6864.005,6864.005,6864.005,,,,,,,,,,,,,,,,,,
,,,,,,0.619430399,6050.8037,6050.8037,6050.8037,,,,,,,,,,,,,,,,,,
,,,,,,0.619819353,6725.7207,6725.7207,6725.7207,,,,,,,,,,,,,,,,,,
,,,,,,0.61986257,5166.589,5166.589,5166.589,,,,,,,,,,,,,,,,,,
,,,,,,0.62089978,6812.005,6812.005,6812.005,,,,,,,,,,,,,,,,,,
,,,,,,0.621807338,6535.24,6535.24,6535.24,,,,,,,,,,,,,,,,,,
,,,,,,0.622196292,6270.8926,6270.8926,6270.8926,,,,,,,,,,,,,,,,,,
,,,,,,0.622239509,4820.18,4820.18,4820.18,,,,,,,,,,,,,,,,,,
,,,,,,0.623276719,6831.0503,6831.0503,6831.0503,,,,,,,,,,,,,,,,,,
,,,,,,0.624184278,5900.577,5900.577,5900.577,,,,,,,,,,,,,,,,,,
,,,,,,0.624573231,6547.753,6547.753,6547.753,,,,,,,,,,,,,,,,,,
,,,,,,0.625221488,5865.8833,5865.8833,5865.8833,,,,,,,,,,,,,,,,,,
,,,,,,0.625653658,5591.303,5591.303,5591.303,,,,,,,,,,,,,,,,,,
,,,,,,0.626561217,6634.364,6634.364,6634.364,,,,,,,,,,,,,,,,,,
,,,,,,0.626950171,5352.6924,5352.6924,5352.6924,,,,,,,,,,,,,,,,,,
,,,,,,0.627598427,5736.803,5736.803,5736.803,,,,,,,,,,,,,,,,,,
,,,,,,0.628030598,5473.436,5473.436,5473.436,,,,,,,,,,,,,,,,,,
,,,,,,0.628938156,6579.675,6579.675,6579.675,,,,,,,,,,,,,,,,,,
,,,,,,0.629932149,6323.0654,6323.0654,6323.0654,,,,,,,,,,,,,,,,,,
,,,,,,0.630407537,6222.183,6222.183,6222.183,,,,,,,,,,,,,,,,,,
,,,,,,0.631185444,3238.2827,3238.2827,3238.2827,,,,,,,,,,,,,,,,,,
,,,,,,0.631315096,5861.557,5861.557,5861.557,,,,,,,,,,,,,,,,,,
,,,,,,0.632784476,6814.5454,6814.5454,6814.5454,,,,,,,,,,,,,,,,,,
,,,,,,0.633519167,6167.937,6167.937,6167.937,,,,,,,,,,,,,,,,,,
,,,,,,0.634167423,5492.6924,5492.6924,5492.6924,,,,,,,,,,,,,,,,,,
,,,,,,0.634297074,6546.073,6546.073,6546.073,,,,,,,,,,,,,,,,,,
,,,,,,0.635161416,5520.3174,5520.3174,5520.3174,,,,,,,,,,,,,,,,,,
,,,,,,0.635896106,6080.6016,6080.6016,6080.6016,,,,,,,,,,,,,,,,,,
,,,,,,0.636674014,5320.8594,5320.8594,5320.8594,,,,,,,,,,,,,,,,,,
,,,,,,0.637538355,5553.4297,5553.4297,5553.4297,,,,,,,,,,,,,,,,,,
,,,,,,0.637754441,3494.9343,3494.9343,3494.9343,,,,,,,,,,,,,,,,,,
,,,,,,0.638273046,5286.158,5286.158,5286.158,,,,,,,,,,,,,,,,,,
,,,,,,0.639050953,6590.823,6590.823,6590.823,,,,,,,,,,,,,,,,,,
,,,,,,0.639915295,4444.799,4444.799,4444.799,,,,,,,,,,,,,,,,,,
,,,,,,0.64013138,4857.818,4857.818,4857.818,,,,,,,,,,,,,,,,,,
,,,,,,0.640649985,6701.623,6701.623,6701.623,,,,,,,,,,,,,,,,,,
,,,,,,0.642292234,6501.696,6501.696,6501.696,,,,,,,,,,,,,,,,,,
,,,,,,0.642637971,6115.608,6115.608,6115.608,,,,,,,,,,,,,,,,,,
,,,,,,0.643026924,6695.352,6695.352,6695.352,,,,,,,,,,,,,,,,,,
,,,,,,0.643113358,5438.5117,5438.5117,5438.5117,,,,,,,,,,,,,,,,,,
,,,,,,0.644669173,6852.1606,6852.1606,6852.1606,,,,,,,,,,,,,,,,,,
,,,,,,0.64501491,5617.557,5617.557,5617.557,,,,,,,,,,,,,,,,,,
,,,,,,0.645403864,6701.1655,6701.1655,6701.1655,,,,,,,,,,,,,,,,,,
,,,,,,0.645490298,5334.272,5334.272,5334.272,,,,,,,,,,,,,,,,,,
,,,,,,0.647046113,6913.0605,6913.0605,6913.0605,,,,,,,,,,,,,,,,,,
,,,,,,0.647780803,6661.562,6661.562,6661.562,,,,,,,,,,,,,,,,,,
,,,,,,0.647996888,6650.423,6650.423,6650.423,,,,,,,,,,,,,,,,,,
,,,,,,0.648472276,4001.7532,4001.7532,4001.7532,,,,,,,,,,,,,,,,,,
,,,,,,0.649423052,5453.006,5453.006,5453.006,,,,,,,,,,,,,,,,,,
,,,,,,0.650157742,6565.5176,6565.5176,6565.5176,,,,,,,,,,,,,,,,,,
,,,,,,0.650978867,6679.865,6679.865,6679.865,,,,,,,,,,,,,,,,,,
,,,,,,0.651799991,5520.636,5520.636,5520.636,,,,,,,,,,,,,,,,,,
,,,,,,0.652059294,3522.1074,3522.1074,3522.1074,,,,,,,,,,,,,,,,,,
,,,,,,0.652534682,5457.739,5457.739,5457.739,,,,,,,,,,,,,,,,,,
,,,,,,0.653960845,6651.6836,6651.6836,6651.6836,,,,,,,,,,,,,,,,,,
,,,,,,0.654176931,7009.9917,7009.9917,7009.9917,,,,,,,,,,,,,,,,,,
,,,,,,0.654436233,4146.676,4146.676,4146.676,,,,,,,,,,,,,,,,,,
,,,,,,0.654911621,6500.5015,6500.5015,6500.5015,,,,,,,,,,,,,,,,,,
,,,,,,0.656337785,6662.706,6662.706,6662.706,,,,,,,,,,,,,,,,,,
,,,,,,0.65655387,5891.107,5891.107,5891.107,,,,,,,,,,,,,,,,,,
,,,,,,0.65728856,6039.3794,6039.3794,6039.3794,,,,,,,,,,,,,,,,,,
,,,,,,0.657418212,5911.41,5911.41,5911.41,,,,,,,,,,,,,,,,,,
,,,,,,0.658714724,5322.6367,5322.6367,5322.6367,,,,,,,,,,,,,,,,,,
,,,,,,0.658930809,6784.014,6784.014,6784.014,,,,,,,,,,,,,,,,,,
,,,,,,0.659795151,5994.68,5994.68,5994.68,,,,,,,,,,,,,,,,,,
,,,,,,0.660270539,6616.0024,6616.0024,6616.0024,,,,,,,,,,,,,,,,,,
,,,,,,0.661091663,6666.347,6666.347,6666.347,,,,,,,,,,,,,,,,,,
,,,,,,0.661912788,6990.956,6990.956,6990.956,,,,,,,,,,,,,,,,,,
,,,,,,0.66217209,4639.9375,4639.9375,4639.9375,,,,,,,,,,,,,,,,,,
,,,,,,0.662647478,5578.0947,5578.0947,5578.0947,,,,,,,,,,,,,,,,,,
,,,,,,0.663468603,6763.3403,6763.3403,6763.3403,,,,,,,,,,,,,,,,,,
,,,,,,0.664289727,6967.374,6967.374,6967.374,,,,,,,,,,,,,,,,,,
,,,,,,0.665024418,6604.143,6604.143,6604.143,,,,,,,,,,,,,,,,,,
,,,,,,0.665154069,4846.2266,4846.2266,4846.2266,,,,,,,,,,,,,,,,,,
,,,,,,0.665845542,6713.3193,6713.3193,6713.3193,,,,,,,,,,,,,,,,,,
,,,,,,0.666666667,5946.4106,5946.4106,5946.4106,,,,,,,,,,,,,,,,,,
,,,,,,0.667401357,6684.6753,6684.6753,6684.6753,,,,,,,,,,,,,,,,,,
,,,,,,0.668136047,5285.705,5285.705,5285.705,,,,,,,,,,,,,,,,,,
,,,,,,0.668222482,6684.9834,6684.9834,6684.9834,,,,,,,,,,,,,,,,,,
,,,,,,0.669043606,7000.472,7000.472,7000.472,,,,,,,,,,,,,,,,,,
,,,,,,0.669778296,6727.2954,6727.2954,6727.2954,,,,,,,,,,,,,,,,,,
,,,,,,0.670512987,5467.215,5467.215,5467.215,,,,,,,,,,,,,,,,,,
,,,,,,0.670599421,6643.319,6643.319,6643.319,,,,,,,,,,,,,,,,,,
,,,,,,0.671420545,6925.609,6925.609,6925.609,,,,,,,,,,,,,,,,,,
,,,,,,0.672155236,5405.5757,5405.5757,5405.5757,,,,,,,,,,,,,,,,,,
,,,,,,0.67297636,6667.888,6667.888,6667.888,,,,,,,,,,,,,,,,,,
,,,,,,0.673494965,3764.6296,3764.6296,3764.6296,,,,,,,,,,,,,,,,,,
,,,,,,0.673797485,6646.5845,6646.5845,6646.5845,,,,,,,,,,,,,,,,,,
,,,,,,0.675137214,6736.8745,6736.8745,6736.8745,,,,,,,,,,,,,,,,,,
,,,,,,0.6753533,6754.8965,6754.8965,6754.8965,,,,,,,,,,,,,,,,,,
,,,,,,0.676476944,3184.062,3184.062,3184.062,,,,,,,,,,,,,,,,,,
,,,,,,0.676779463,6886.769,6886.769,6886.769,,,,,,,,,,,,,,,,,,
,,,,,,0.677514154,6655.4785,6655.4785,6655.4785,,,,,,,,,,,,,,,,,,
,,,,,,0.677730239,5238.576,5238.576,5238.576,,,,,,,,,,,,,,,,,,
,,,,,,0.679156403,6977.1094,6977.1094,6977.1094,,,,,,,,,,,,,,,,,,
,,,,,,0.679458922,4593.823,4593.823,4593.823,,,,,,,,,,,,,,,,,,
,,,,,,0.679891093,6713.519,6713.519,6713.519,,,,,,,,,,,,,,,,,,
,,,,,,0.680712217,5619.1113,5619.1113,5619.1113,,,,,,,,,,,,,,,,,,
,,,,,,0.681533342,4211.1567,4211.1567,4211.1567,,,,,,,,,,,,,,,,,,
,,,,,,0.681835862,4892.9365,4892.9365,4892.9365,,,,,,,,,,,,,,,,,,
,,,,,,0.682268032,6691.319,6691.319,6691.319,,,,,,,,,,,,,,,,,,
,,,,,,0.683089157,5490.042,5490.042,5490.042,,,,,,,,,,,,,,,,,,
,,,,,,0.683910281,6989.5996,6989.5996,6989.5996,,,,,,,,,,,,,,,,,,
,,,,,,0.684212801,3001.1506,3001.1506,3001.1506,,,,,,,,,,,,,,,,,,
,,,,,,0.685466096,5238.5664,5238.5664,5238.5664,,,,,,,,,,,,,,,,,,
,,,,,,0.68585505,5825.728,5825.728,5825.728,,,,,,,,,,,,,,,,,,
,,,,,,0.686287221,5646.9365,5646.9365,5646.9365,,,,,,,,,,,,,,,,,,
,,,,,,0.687194779,3687.3044,3687.3044,3687.3044,,,,,,,,,,,,,,,,,,
,,,,,,0.687843036,6780.905,6780.905,6780.905,,,,,,,,,,,,,,,,,,
,,,,,,0.688231989,6785.9336,6785.9336,6785.9336,,,,,,,,,,,,,,,,,,
,,,,,,0.68866416,7015.019,7015.019,7015.019,,,,,,,,,,,,,,,,,,
,,,,,,0.689571719,5104.8267,5104.8267,5104.8267,,,,,,,,,,,,,,,,,,
,,,,,,0.690219975,6763.7173,6763.7173,6763.7173,,,,,,,,,,,,,,,,,,
,,,,,,0.690608929,4631.3965,4631.3965,4631.3965,,,,,,,,,,,,,,,,,,
,,,,,,0.691041099,5748.4067,5748.4067,5748.4067,,,,,,,,,,,,,,,,,,
,,,,,,0.691948658,5193.0005,5193.0005,5193.0005,,,,,,,,,,,,,,,,,,
,,,,,,0.692596914,5354.3867,5354.3867,5354.3867,,,,,,,,,,,,,,,,,,
,,,,,,0.692985868,5170.6997,5170.6997,5170.6997,,,,,,,,,,,,,,,,,,
,,,,,,0.693418039,6942.313,6942.313,6942.313,,,,,,,,,,,,,,,,,,
,,,,,,0.694973854,6793.1245,6793.1245,6793.1245,,,,,,,,,,,,,,,,,,
,,,,,,0.695362807,6010.784,6010.784,6010.784,,,,,,,,,,,,,,,,,,
,,,,,,0.695535676,6123.452,6123.452,6123.452,,,,,,,,,,,,,,,,,,
,,,,,,0.695794978,6795.7256,6795.7256,6795.7256,,,,,,,,,,,,,,,,,,
,,,,,,0.697350793,6733.662,6733.662,6733.662,,,,,,,,,,,,,,,,,,
,,,,,,0.697739747,6752.399,6752.399,6752.399,,,,,,,,,,,,,,,,,,
,,,,,,0.698171918,7050.1523,7050.1523,7050.1523,,,,,,,,,,,,,,,,,,
,,,,,,0.698517654,6206.379,6206.379,6206.379,,,,,,,,,,,,,,,,,,
,,,,,,0.700116686,6652.418,6652.418,6652.418,,,,,,,,,,,,,,,,,,
,,,,,,0.700332772,6717.8535,6717.8535,6717.8535,,,,,,,,,,,,,,,,,,
,,,,,,0.700548857,5651.66,5651.66,5651.66,,,,,,,,,,,,,,,,,,
,,,,,,0.700894594,5511.224,5511.224,5511.224,,,,,,,,,,,,,,,,,,
,,,,,,0.702493625,6763.1763,6763.1763,6763.1763,,,,,,,,,,,,,,,,,,
,,,,,,0.702709711,6606.5146,6606.5146,6606.5146,,,,,,,,,,,,,,,,,,
,,,,,,0.702925796,6409.37,6409.37,6409.37,,,,,,,,,,,,,,,,,,
,,,,,,0.704481611,4081.289,4081.289,4081.289,,,,,,,,,,,,,,,,,,
,,,,,,0.704870565,6827.455,6827.455,6827.455,,,,,,,,,,,,,,,,,,
,,,,,,0.70508665,6833.3467,6833.3467,6833.3467,,,,,,,,,,,,,,,,,,
,,,,,,0.705302736,6947.009,6947.009,6947.009,,,,,,,,,,,,,,,,,,
,,,,,,0.70685855,5741.637,5741.637,5741.637,,,,,,,,,,,,,,,,,,
,,,,,,0.707247504,6777.9336,6777.9336,6777.9336,,,,,,,,,,,,,,,,,,
,,,,,,0.70746359,5552.018,5552.018,5552.018,,,,,,,,,,,,,,,,,,
,,,,,,0.707679675,5519.982,5519.982,5519.982,,,,,,,,,,,,,,,,,,
,,,,,,0.70923549,5918.04,5918.04,5918.04,,,,,,,,,,,,,,,,,,
,,,,,,0.709624444,6715.718,6715.718,6715.718,,,,,,,,,,,,,,,,,,
,,,,,,0.709840529,6832.742,6832.742,6832.742,,,,,,,,,,,,,,,,,,
,,,,,,0.710661653,6372.503,6372.503,6372.503,,,,,,,,,,,,,,,,,,
,,,,,,0.711612429,4769.0503,4769.0503,4769.0503,,,,,,,,,,,,,,,,,,
