SAC Flow-T,,SAC Flow-G,,FlowRL,,DIME,,QSM,,SAC,,PPO,,MaxEntDP,,TD3,,Crossq,,SMFP,,QVPO,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
,,,,,,,,,,,,,,,,,,,,0.4755,10794.70952,,
,,,,,,,,,,,,,,,,,,,,0.476,10890.46875,,
,,,,,,,,,,,,,,,,,,,,0.4765,10782.20255,,
,,,,,,,,,,,,,,,,,,,,0.477,10901.22777,,
,,,,,,,,,,,,,,,,,,,,0.4775,10948.43543,,
,,,,,,,,,,,,,,,,,,,,0.478,434.5065584,,
,,,,,,,,,,,,,,,,,,,,0.4785,10721.55397,,
,,,,,,,,,,,,,,,,,,,,0.479,11121.00743,,
,,,,,,,,,,,,,,,,,,,,0.4795,10785.62783,,
,,,,,,,,,,,,,,,,,,,,0.48,10972.0326,,
,,,,,,,,,,,,,,,,,,,,0.4805,10992.33886,,
,,,,,,,,,,,,,,,,,,,,0.481,10936.45788,,
,,,,,,,,,,,,,,,,,,,,0.4815,10931.41949,,
,,,,,,,,,,,,,,,,,,,,0.482,10795.10234,,
,,,,,,,,,,,,,,,,,,,,0.4825,10949.31311,,
,,,,,,,,,,,,,,,,,,,,0.483,10897.31729,,
,,,,,,,,,,,,,,,,,,,,0.4835,11031.88795,,
,,,,,,,,,,,,,,,,,,,,0.484,10986.28972,,
,,,,,,,,,,,,,,,,,,,,0.4845,10957.02692,,
,,,,,,,,,,,,,,,,,,,,0.485,11027.18196,,
,,,,,,,,,,,,,,,,,,,,0.4855,369.9565837,,
,,,,,,,,,,,,,,,,,,,,0.486,11015.4838,,
,,,,,,,,,,,,,,,,,,,,0.4865,11000.7226,,
,,,,,,,,,,,,,,,,,,,,0.487,184.9509464,,
,,,,,,,,,,,,,,,,,,,,0.4875,10930.53904,,
,,,,,,,,,,,,,,,,,,,,0.488,10913.83219,,
,,,,,,,,,,,,,,,,,,,,0.4885,10809.935,,
,,,,,,,,,,,,,,,,,,,,0.489,10802.15961,,
,,,,,,,,,,,,,,,,,,,,0.4895,10773.48575,,
,,,,,,,,,,,,,,,,,,,,0.49,10925.228,,
,,,,,,,,,,,,,,,,,,,,0.4905,10983.07575,,
,,,,,,,,,,,,,,,,,,,,0.491,10841.16336,,
,,,,,,,,,,,,,,,,,,,,0.4915,10609.59492,,
,,,,,,,,,,,,,,,,,,,,0.492,10797.58283,,
,,,,,,,,,,,,,,,,,,,,0.4925,10917.02597,,
,,,,,,,,,,,,,,,,,,,,0.493,104.8712791,,
,,,,,,,,,,,,,,,,,,,,0.4935,114.0012506,,
,,,,,,,,,,,,,,,,,,,,0.494,11042.4226,,
,,,,,,,,,,,,,,,,,,,,0.4945,10952.21411,,
,,,,,,,,,,,,,,,,,,,,0.495,10905.41216,,
,,,,,,,,,,,,,,,,,,,,0.4955,10811.54184,,
,,,,,,,,,,,,,,,,,,,,0.496,11003.90567,,
,,,,,,,,,,,,,,,,,,,,0.4965,10891.9574,,
,,,,,,,,,,,,,,,,,,,,0.497,10958.84735,,
,,,,,,,,,,,,,,,,,,,,0.4975,11033.26646,,
,,,,,,,,,,,,,,,,,,,,0.498,11010.11896,,
,,,,,,,,,,,,,,,,,,,,0.4985,10927.83254,,
,,,,,,,,,,,,,,,,,,,,0.499,10933.80278,,
,,,,,,,,,,,,,,,,,,,,0.4995,10965.0948,,
,,,,,,,,,,,,,,,,,,,,0.5,11029.20448,,
,,,,,,,,,,,,,,,,,,,,0.5005,10845.14968,,
,,,,,,,,,,,,,,,,,,,,0.501,10931.68077,,
,,,,,,,,,,,,,,,,,,,,0.5015,9000.203167,,
,,,,,,,,,,,,,,,,,,,,0.502,10962.43494,,
,,,,,,,,,,,,,,,,,,,,0.5025,10862.92662,,
,,,,,,,,,,,,,,,,,,,,0.503,11003.067,,
,,,,,,,,,,,,,,,,,,,,0.5035,11044.27457,,
,,,,,,,,,,,,,,,,,,,,0.504,11055.01979,,
,,,,,,,,,,,,,,,,,,,,0.5045,10985.96477,,
,,,,,,,,,,,,,,,,,,,,0.505,11041.05613,,
,,,,,,,,,,,,,,,,,,,,0.5055,10972.60536,,
,,,,,,,,,,,,,,,,,,,,0.506,10911.7788,,
,,,,,,,,,,,,,,,,,,,,0.5065,11014.0741,,
,,,,,,,,,,,,,,,,,,,,0.507,11039.39619,,
,,,,,,,,,,,,,,,,,,,,0.5075,10936.00684,,
,,,,,,,,,,,,,,,,,,,,0.508,495.2722719,,
,,,,,,,,,,,,,,,,,,,,0.5085,10881.50815,,
,,,,,,,,,,,,,,,,,,,,0.509,10937.61534,,
,,,,,,,,,,,,,,,,,,,,0.5095,11087.96362,,
,,,,,,,,,,,,,,,,,,,,0.51,10936.47007,,
,,,,,,,,,,,,,,,,,,,,0.5105,11007.40867,,
,,,,,,,,,,,,,,,,,,,,0.511,10956.65162,,
,,,,,,,,,,,,,,,,,,,,0.5115,11037.1525,,
,,,,,,,,,,,,,,,,,,,,0.512,11079.746,,
,,,,,,,,,,,,,,,,,,,,0.5125,10973.25912,,
,,,,,,,,,,,,,,,,,,,,0.513,381.6326197,,
,,,,,,,,,,,,,,,,,,,,0.5135,10896.75625,,
,,,,,,,,,,,,,,,,,,,,0.514,11076.594,,
,,,,,,,,,,,,,,,,,,,,0.5145,10929.87283,,
,,,,,,,,,,,,,,,,,,,,0.515,11079.48985,,
,,,,,,,,,,,,,,,,,,,,0.5155,10998.95051,,
,,,,,,,,,,,,,,,,,,,,0.516,11017.89554,,
,,,,,,,,,,,,,,,,,,,,0.5165,11056.78511,,
,,,,,,,,,,,,,,,,,,,,0.517,11022.55986,,
,,,,,,,,,,,,,,,,,,,,0.5175,11036.89633,,
,,,,,,,,,,,,,,,,,,,,0.518,10967.12862,,
,,,,,,,,,,,,,,,,,,,,0.5185,11113.97322,,
,,,,,,,,,,,,,,,,,,,,0.519,11095.53572,,
,,,,,,,,,,,,,,,,,,,,0.5195,389.3894318,,
,,,,,,,,,,,,,,,,,,,,0.52,11110.41614,,
,,,,,,,,,,,,,,,,,,,,0.5205,10973.42594,,
,,,,,,,,,,,,,,,,,,,,0.521,11020.22352,,
,,,,,,,,,,,,,,,,,,,,0.5215,11094.8837,,
,,,,,,,,,,,,,,,,,,,,0.522,11142.2272,,
,,,,,,,,,,,,,,,,,,,,0.5225,11041.35528,,
,,,,,,,,,,,,,,,,,,,,0.523,11063.07336,,
,,,,,,,,,,,,,,,,,,,,0.5235,11086.95684,,
,,,,,,,,,,,,,,,,,,,,0.524,11123.85284,,
,,,,,,,,,,,,,,,,,,,,0.5245,11096.90752,,
,,,,,,,,,,,,,,,,,,,,0.525,11029.64206,,
,,,,,,,,,,,,,,,,,,,,0.5255,11182.42273,,
,,,,,,,,,,,,,,,,,,,,0.526,11044.46553,,
,,,,,,,,,,,,,,,,,,,,0.5265,11136.4892,,
,,,,,,,,,,,,,,,,,,,,0.527,11068.60818,,
,,,,,,,,,,,,,,,,,,,,0.5275,10982.89103,,
,,,,,,,,,,,,,,,,,,,,0.528,10987.21833,,
,,,,,,,,,,,,,,,,,,,,0.5285,10991.76049,,
,,,,,,,,,,,,,,,,,,,,0.529,10982.41976,,
,,,,,,,,,,,,,,,,,,,,0.5295,11138.95616,,
,,,,,,,,,,,,,,,,,,,,0.53,11079.05541,,
,,,,,,,,,,,,,,,,,,,,0.5305,11099.43249,,
,,,,,,,,,,,,,,,,,,,,0.531,622.8443843,,
,,,,,,,,,,,,,,,,,,,,0.5315,10793.18247,,
,,,,,,,,,,,,,,,,,,,,0.532,203.0571775,,
,,,,,,,,,,,,,,,,,,,,0.5325,176.1295274,,
,,,,,,,,,,,,,,,,,,,,0.533,10729.37672,,
,,,,,,,,,,,,,,,,,,,,0.5335,10943.66591,,
,,,,,,,,,,,,,,,,,,,,0.534,367.3731577,,
,,,,,,,,,,,,,,,,,,,,0.5345,524.3690673,,
,,,,,,,,,,,,,,,,,,,,0.535,426.2782408,,
,,,,,,,,,,,,,,,,,,,,0.5355,127.4836423,,
,,,,,,,,,,,,,,,,,,,,0.536,274.7866084,,
,,,,,,,,,,,,,,,,,,,,0.5365,11134.71037,,
,,,,,,,,,,,,,,,,,,,,0.537,11140.97745,,
,,,,,,,,,,,,,,,,,,,,0.5375,11088.76914,,
,,,,,,,,,,,,,,,,,,,,0.538,11016.89549,,
,,,,,,,,,,,,,,,,,,,,0.5385,164.3192944,,
,,,,,,,,,,,,,,,,,,,,0.539,11009.12126,,
,,,,,,,,,,,,,,,,,,,,0.5395,11118.21234,,
,,,,,,,,,,,,,,,,,,,,0.54,11132.35717,,
,,,,,,,,,,,,,,,,,,,,0.5405,319.2612154,,
,,,,,,,,,,,,,,,,,,,,0.541,157.7434431,,
,,,,,,,,,,,,,,,,,,,,0.5415,10856.06489,,
,,,,,,,,,,,,,,,,,,,,0.542,11114.69209,,
,,,,,,,,,,,,,,,,,,,,0.5425,384.0147422,,
,,,,,,,,,,,,,,,,,,,,0.543,291.3223231,,
,,,,,,,,,,,,,,,,,,,,0.5435,11162.11018,,
,,,,,,,,,,,,,,,,,,,,0.544,11156.88036,,
,,,,,,,,,,,,,,,,,,,,0.5445,11027.81245,,
,,,,,,,,,,,,,,,,,,,,0.545,11061.66697,,
,,,,,,,,,,,,,,,,,,,,0.5455,11076.93924,,
,,,,,,,,,,,,,,,,,,,,0.546,11093.84079,,
,,,,,,,,,,,,,,,,,,,,0.5465,10807.32406,,
,,,,,,,,,,,,,,,,,,,,0.547,11104.65261,,
,,,,,,,,,,,,,,,,,,,,0.5475,10980.74415,,
,,,,,,,,,,,,,,,,,,,,0.548,11004.11265,,
,,,,,,,,,,,,,,,,,,,,0.5485,11156.51312,,
,,,,,,,,,,,,,,,,,,,,0.549,11072.25381,,
,,,,,,,,,,,,,,,,,,,,0.5495,11163.04929,,
,,,,,,,,,,,,,,,,,,,,0.55,11094.13567,,
,,,,,,,,,,,,,,,,,,,,0.5505,11090.04151,,
,,,,,,,,,,,,,,,,,,,,0.551,11116.33834,,
,,,,,,,,,,,,,,,,,,,,0.5515,11062.35042,,
,,,,,,,,,,,,,,,,,,,,0.552,11154.54653,,
,,,,,,,,,,,,,,,,,,,,0.5525,11136.60695,,
,,,,,,,,,,,,,,,,,,,,0.553,11094.62696,,
,,,,,,,,,,,,,,,,,,,,0.5535,128.7653725,,
,,,,,,,,,,,,,,,,,,,,0.554,11068.87108,,
,,,,,,,,,,,,,,,,,,,,0.5545,11079.41044,,
,,,,,,,,,,,,,,,,,,,,0.555,11032.93765,,
,,,,,,,,,,,,,,,,,,,,0.5555,11208.70005,,
,,,,,,,,,,,,,,,,,,,,0.556,11128.85777,,
,,,,,,,,,,,,,,,,,,,,0.5565,11139.97693,,
,,,,,,,,,,,,,,,,,,,,0.557,11119.36969,,
,,,,,,,,,,,,,,,,,,,,0.5575,11207.60267,,
,,,,,,,,,,,,,,,,,,,,0.558,11151.90963,,
,,,,,,,,,,,,,,,,,,,,0.5585,219.7942055,,
,,,,,,,,,,,,,,,,,,,,0.559,11161.41922,,
,,,,,,,,,,,,,,,,,,,,0.5595,11254.17827,,
,,,,,,,,,,,,,,,,,,,,0.56,147.0774104,,
,,,,,,,,,,,,,,,,,,,,0.5605,11232.85846,,
,,,,,,,,,,,,,,,,,,,,0.561,11148.53004,,
,,,,,,,,,,,,,,,,,,,,0.5615,11150.33392,,
,,,,,,,,,,,,,,,,,,,,0.562,11149.99136,,
,,,,,,,,,,,,,,,,,,,,0.5625,342.3203938,,
,,,,,,,,,,,,,,,,,,,,0.563,11233.97744,,
,,,,,,,,,,,,,,,,,,,,0.5635,11138.12632,,
,,,,,,,,,,,,,,,,,,,,0.564,11279.42511,,
,,,,,,,,,,,,,,,,,,,,0.5645,11251.99827,,
,,,,,,,,,,,,,,,,,,,,0.565,11017.98709,,
,,,,,,,,,,,,,,,,,,,,0.5655,11213.11224,,
,,,,,,,,,,,,,,,,,,,,0.566,141.0331223,,
,,,,,,,,,,,,,,,,,,,,0.5665,11199.78787,,
,,,,,,,,,,,,,,,,,,,,0.567,11267.27392,,
,,,,,,,,,,,,,,,,,,,,0.5675,11309.13843,,
,,,,,,,,,,,,,,,,,,,,0.568,11319.14339,,
,,,,,,,,,,,,,,,,,,,,0.5685,11308.92134,,
,,,,,,,,,,,,,,,,,,,,0.569,11340.20101,,
,,,,,,,,,,,,,,,,,,,,0.5695,11330.35175,,
,,,,,,,,,,,,,,,,,,,,0.57,11277.72726,,
,,,,,,,,,,,,,,,,,,,,0.5705,11297.84904,,
,,,,,,,,,,,,,,,,,,,,0.571,11355.42314,,
,,,,,,,,,,,,,,,,,,,,0.5715,11208.24094,,
,,,,,,,,,,,,,,,,,,,,0.572,11327.09077,,
,,,,,,,,,,,,,,,,,,,,0.5725,11273.12318,,
,,,,,,,,,,,,,,,,,,,,0.573,11266.87924,,
,,,,,,,,,,,,,,,,,,,,0.5735,11364.89779,,
,,,,,,,,,,,,,,,,,,,,0.574,11148.46814,,
,,,,,,,,,,,,,,,,,,,,0.5745,11302.06773,,
,,,,,,,,,,,,,,,,,,,,0.575,11312.3592,,
,,,,,,,,,,,,,,,,,,,,0.5755,11199.71485,,
,,,,,,,,,,,,,,,,,,,,0.576,11264.51593,,
,,,,,,,,,,,,,,,,,,,,0.5765,11188.8496,,
,,,,,,,,,,,,,,,,,,,,0.577,11245.38391,,
,,,,,,,,,,,,,,,,,,,,0.5775,11217.94057,,
,,,,,,,,,,,,,,,,,,,,0.578,11284.29143,,
,,,,,,,,,,,,,,,,,,,,0.5785,11221.81271,,
,,,,,,,,,,,,,,,,,,,,0.579,11310.86937,,
,,,,,,,,,,,,,,,,,,,,0.5795,11240.31475,,
,,,,,,,,,,,,,,,,,,,,0.58,11285.34661,,
,,,,,,,,,,,,,,,,,,,,0.5805,11273.65142,,
,,,,,,,,,,,,,,,,,,,,0.581,11315.59453,,
,,,,,,,,,,,,,,,,,,,,0.5815,11395.6062,,
,,,,,,,,,,,,,,,,,,,,0.582,147.9362531,,
,,,,,,,,,,,,,,,,,,,,0.5825,11271.06894,,
,,,,,,,,,,,,,,,,,,,,0.583,11406.03791,,
,,,,,,,,,,,,,,,,,,,,0.5835,11315.32249,,
,,,,,,,,,,,,,,,,,,,,0.584,11133.79042,,
,,,,,,,,,,,,,,,,,,,,0.5845,11334.49207,,
,,,,,,,,,,,,,,,,,,,,0.585,11317.68624,,
,,,,,,,,,,,,,,,,,,,,0.5855,11329.00658,,
,,,,,,,,,,,,,,,,,,,,0.586,219.8326614,,
,,,,,,,,,,,,,,,,,,,,0.5865,11236.24101,,
,,,,,,,,,,,,,,,,,,,,0.587,11259.43344,,
,,,,,,,,,,,,,,,,,,,,0.5875,11434.06057,,
,,,,,,,,,,,,,,,,,,,,0.588,11361.13815,,
,,,,,,,,,,,,,,,,,,,,0.5885,11342.22508,,
,,,,,,,,,,,,,,,,,,,,0.589,11207.54394,,
,,,,,,,,,,,,,,,,,,,,0.5895,11336.65251,,
,,,,,,,,,,,,,,,,,,,,0.59,11420.67299,,
,,,,,,,,,,,,,,,,,,,,0.5905,11413.95652,,
,,,,,,,,,,,,,,,,,,,,0.591,11370.27299,,
,,,,,,,,,,,,,,,,,,,,0.5915,11476.41308,,
,,,,,,,,,,,,,,,,,,,,0.592,11502.64314,,
,,,,,,,,,,,,,,,,,,,,0.5925,196.0075486,,
,,,,,,,,,,,,,,,,,,,,0.593,11414.56901,,
,,,,,,,,,,,,,,,,,,,,0.5935,11302.83256,,
,,,,,,,,,,,,,,,,,,,,0.594,11435.39796,,
,,,,,,,,,,,,,,,,,,,,0.5945,11366.37503,,
,,,,,,,,,,,,,,,,,,,,0.595,11451.07438,,
,,,,,,,,,,,,,,,,,,,,0.5955,11409.42814,,
,,,,,,,,,,,,,,,,,,,,0.596,11461.80912,,
,,,,,,,,,,,,,,,,,,,,0.5965,11402.19028,,
,,,,,,,,,,,,,,,,,,,,0.597,11405.91124,,
,,,,,,,,,,,,,,,,,,,,0.5975,11366.13497,,
,,,,,,,,,,,,,,,,,,,,0.598,11391.07394,,
,,,,,,,,,,,,,,,,,,,,0.5985,11411.01844,,
,,,,,,,,,,,,,,,,,,,,0.599,11305.67726,,
,,,,,,,,,,,,,,,,,,,,0.5995,11416.6906,,
,,,,,,,,,,,,,,,,,,,,0.6,11467.09832,,
,,,,,,,,,,,,,,,,,,,,0.6005,11438.60691,,
,,,,,,,,,,,,,,,,,,,,0.601,11458.21895,,
,,,,,,,,,,,,,,,,,,,,0.6015,11441.96721,,
,,,,,,,,,,,,,,,,,,,,0.602,11428.94713,,
,,,,,,,,,,,,,,,,,,,,0.6025,11420.15122,,
,,,,,,,,,,,,,,,,,,,,0.603,11368.70388,,
,,,,,,,,,,,,,,,,,,,,0.6035,11441.25334,,
,,,,,,,,,,,,,,,,,,,,0.604,11449.37244,,
,,,,,,,,,,,,,,,,,,,,0.6045,11416.65071,,
,,,,,,,,,,,,,,,,,,,,0.605,11442.20892,,
,,,,,,,,,,,,,,,,,,,,0.6055,11423.45059,,
,,,,,,,,,,,,,,,,,,,,0.606,11506.64607,,
,,,,,,,,,,,,,,,,,,,,0.6065,11380.00524,,
,,,,,,,,,,,,,,,,,,,,0.607,11472.871,,
,,,,,,,,,,,,,,,,,,,,0.6075,137.1699045,,
,,,,,,,,,,,,,,,,,,,,0.608,11470.5545,,
,,,,,,,,,,,,,,,,,,,,0.6085,11480.21586,,
,,,,,,,,,,,,,,,,,,,,0.609,11427.65388,,
,,,,,,,,,,,,,,,,,,,,0.6095,11395.32017,,
,,,,,,,,,,,,,,,,,,,,0.61,169.025642,,
,,,,,,,,,,,,,,,,,,,,0.6105,11525.94369,,
,,,,,,,,,,,,,,,,,,,,0.611,11361.4313,,
,,,,,,,,,,,,,,,,,,,,0.6115,11400.98036,,
,,,,,,,,,,,,,,,,,,,,0.612,11448.86993,,
,,,,,,,,,,,,,,,,,,,,0.6125,11358.6754,,
,,,,,,,,,,,,,,,,,,,,0.613,11514.21986,,
,,,,,,,,,,,,,,,,,,,,0.6135,11468.66424,,
,,,,,,,,,,,,,,,,,,,,0.614,11534.01505,,
,,,,,,,,,,,,,,,,,,,,0.6145,11509.17559,,
,,,,,,,,,,,,,,,,,,,,0.615,11515.42525,,
,,,,,,,,,,,,,,,,,,,,0.6155,11448.10235,,
,,,,,,,,,,,,,,,,,,,,0.616,11462.97082,,
,,,,,,,,,,,,,,,,,,,,0.6165,11429.44887,,
,,,,,,,,,,,,,,,,,,,,0.617,11499.60732,,
,,,,,,,,,,,,,,,,,,,,0.6175,11422.47912,,
,,,,,,,,,,,,,,,,,,,,0.618,11437.46566,,
,,,,,,,,,,,,,,,,,,,,0.6185,11447.75256,,
,,,,,,,,,,,,,,,,,,,,0.619,11432.00866,,
,,,,,,,,,,,,,,,,,,,,0.6195,11389.00133,,
,,,,,,,,,,,,,,,,,,,,0.62,11526.33196,,
,,,,,,,,,,,,,,,,,,,,0.6205,11564.53742,,
,,,,,,,,,,,,,,,,,,,,0.621,11517.36212,,
,,,,,,,,,,,,,,,,,,,,0.6215,11503.47628,,
,,,,,,,,,,,,,,,,,,,,0.622,11484.90467,,
,,,,,,,,,,,,,,,,,,,,0.6225,11451.06321,,
,,,,,,,,,,,,,,,,,,,,0.623,11382.71924,,
,,,,,,,,,,,,,,,,,,,,0.6235,11486.54757,,
,,,,,,,,,,,,,,,,,,,,0.624,11494.10949,,
,,,,,,,,,,,,,,,,,,,,0.6245,11504.38968,,
,,,,,,,,,,,,,,,,,,,,0.625,11487.63207,,
,,,,,,,,,,,,,,,,,,,,0.6255,11502.49913,,
,,,,,,,,,,,,,,,,,,,,0.626,11463.81111,,
,,,,,,,,,,,,,,,,,,,,0.6265,11479.05315,,
,,,,,,,,,,,,,,,,,,,,0.627,11489.96685,,
,,,,,,,,,,,,,,,,,,,,0.6275,11519.44581,,
,,,,,,,,,,,,,,,,,,,,0.628,11537.62083,,
,,,,,,,,,,,,,,,,,,,,0.6285,11469.81224,,
,,,,,,,,,,,,,,,,,,,,0.629,11481.13106,,
,,,,,,,,,,,,,,,,,,,,0.6295,11491.84526,,
,,,,,,,,,,,,,,,,,,,,0.63,11509.61911,,
,,,,,,,,,,,,,,,,,,,,0.6305,11553.77959,,
,,,,,,,,,,,,,,,,,,,,0.631,11465.40089,,
,,,,,,,,,,,,,,,,,,,,0.6315,11449.66811,,
,,,,,,,,,,,,,,,,,,,,0.632,257.6666161,,
,,,,,,,,,,,,,,,,,,,,0.6325,11546.54976,,
,,,,,,,,,,,,,,,,,,,,0.633,11538.30319,,
,,,,,,,,,,,,,,,,,,,,0.6335,11503.41015,,
,,,,,,,,,,,,,,,,,,,,0.634,11565.80256,,
,,,,,,,,,,,,,,,,,,,,0.6345,11582.41572,,
,,,,,,,,,,,,,,,,,,,,0.635,11466.25778,,
,,,,,,,,,,,,,,,,,,,,0.6355,11468.71181,,
,,,,,,,,,,,,,,,,,,,,0.636,11526.71903,,
,,,,,,,,,,,,,,,,,,,,0.6365,11551.07061,,
,,,,,,,,,,,,,,,,,,,,0.637,11428.08448,,
,,,,,,,,,,,,,,,,,,,,0.6375,11518.89474,,
,,,,,,,,,,,,,,,,,,,,0.638,11395.51647,,
,,,,,,,,,,,,,,,,,,,,0.6385,11524.96188,,
,,,,,,,,,,,,,,,,,,,,0.639,11605.74366,,
,,,,,,,,,,,,,,,,,,,,0.6395,11547.84167,,
,,,,,,,,,,,,,,,,,,,,0.64,11454.50345,,
,,,,,,,,,,,,,,,,,,,,0.6405,11575.78744,,
,,,,,,,,,,,,,,,,,,,,0.641,11545.86186,,
,,,,,,,,,,,,,,,,,,,,0.6415,11485.1987,,
,,,,,,,,,,,,,,,,,,,,0.642,147.0085041,,
,,,,,,,,,,,,,,,,,,,,0.6425,11549.62729,,
,,,,,,,,,,,,,,,,,,,,0.643,11548.15388,,
,,,,,,,,,,,,,,,,,,,,0.6435,11541.42981,,
,,,,,,,,,,,,,,,,,,,,0.644,11615.86127,,
,,,,,,,,,,,,,,,,,,,,0.6445,11603.86947,,
,,,,,,,,,,,,,,,,,,,,0.645,11648.58225,,
,,,,,,,,,,,,,,,,,,,,0.6455,11637.23501,,
,,,,,,,,,,,,,,,,,,,,0.646,11519.0121,,
,,,,,,,,,,,,,,,,,,,,0.6465,11578.63312,,
,,,,,,,,,,,,,,,,,,,,0.647,11542.95419,,
,,,,,,,,,,,,,,,,,,,,0.6475,11560.70525,,
,,,,,,,,,,,,,,,,,,,,0.648,11560.44803,,
,,,,,,,,,,,,,,,,,,,,0.6485,11634.27917,,
,,,,,,,,,,,,,,,,,,,,0.649,11607.86373,,
,,,,,,,,,,,,,,,,,,,,0.6495,11547.97213,,
,,,,,,,,,,,,,,,,,,,,0.65,11585.60573,,
,,,,,,,,,,,,,,,,,,,,0.6505,11595.71952,,
,,,,,,,,,,,,,,,,,,,,0.651,11583.70792,,
,,,,,,,,,,,,,,,,,,,,0.6515,11615.16523,,
,,,,,,,,,,,,,,,,,,,,0.652,11646.33809,,
,,,,,,,,,,,,,,,,,,,,0.6525,11647.88998,,
,,,,,,,,,,,,,,,,,,,,0.653,250.230243,,
,,,,,,,,,,,,,,,,,,,,0.6535,11725.22677,,
,,,,,,,,,,,,,,,,,,,,0.654,11587.48504,,
,,,,,,,,,,,,,,,,,,,,0.6545,11660.91628,,
,,,,,,,,,,,,,,,,,,,,0.655,11593.0895,,
,,,,,,,,,,,,,,,,,,,,0.6555,11636.51502,,
,,,,,,,,,,,,,,,,,,,,0.656,11624.92201,,
,,,,,,,,,,,,,,,,,,,,0.6565,11647.92556,,
,,,,,,,,,,,,,,,,,,,,0.657,11657.17862,,
,,,,,,,,,,,,,,,,,,,,0.6575,11627.39988,,
,,,,,,,,,,,,,,,,,,,,0.658,11688.94387,,
,,,,,,,,,,,,,,,,,,,,0.6585,11656.74774,,
,,,,,,,,,,,,,,,,,,,,0.659,11639.72222,,
,,,,,,,,,,,,,,,,,,,,0.6595,11596.87866,,
,,,,,,,,,,,,,,,,,,,,0.66,11625.61402,,
,,,,,,,,,,,,,,,,,,,,0.6605,11624.8648,,
,,,,,,,,,,,,,,,,,,,,0.661,11581.08235,,
,,,,,,,,,,,,,,,,,,,,0.6615,11553.69335,,
,,,,,,,,,,,,,,,,,,,,0.662,11652.81707,,
,,,,,,,,,,,,,,,,,,,,0.6625,11651.9961,,
,,,,,,,,,,,,,,,,,,,,0.663,11719.85747,,
,,,,,,,,,,,,,,,,,,,,0.6635,11739.43051,,
,,,,,,,,,,,,,,,,,,,,0.664,11688.75038,,
,,,,,,,,,,,,,,,,,,,,0.6645,11687.22701,,
,,,,,,,,,,,,,,,,,,,,0.665,11682.06353,,
,,,,,,,,,,,,,,,,,,,,0.6655,11600.80918,,
,,,,,,,,,,,,,,,,,,,,0.666,11627.54265,,
,,,,,,,,,,,,,,,,,,,,0.6665,11702.67723,,
,,,,,,,,,,,,,,,,,,,,0.667,11684.6583,,
,,,,,,,,,,,,,,,,,,,,0.6675,11647.73321,,
,,,,,,,,,,,,,,,,,,,,0.668,11669.40417,,
,,,,,,,,,,,,,,,,,,,,0.6685,11708.34565,,
,,,,,,,,,,,,,,,,,,,,0.669,11667.25761,,
,,,,,,,,,,,,,,,,,,,,0.6695,11628.65628,,
,,,,,,,,,,,,,,,,,,,,0.67,11705.18109,,
,,,,,,,,,,,,,,,,,,,,0.6705,11691.0236,,
,,,,,,,,,,,,,,,,,,,,0.671,269.9874174,,
,,,,,,,,,,,,,,,,,,,,0.6715,169.6170652,,
,,,,,,,,,,,,,,,,,,,,0.672,11668.49833,,
,,,,,,,,,,,,,,,,,,,,0.6725,11681.21009,,
,,,,,,,,,,,,,,,,,,,,0.673,11711.21123,,
,,,,,,,,,,,,,,,,,,,,0.6735,11656.09547,,
,,,,,,,,,,,,,,,,,,,,0.674,11705.95827,,
,,,,,,,,,,,,,,,,,,,,0.6745,11672.93106,,
,,,,,,,,,,,,,,,,,,,,0.675,11685.56247,,
,,,,,,,,,,,,,,,,,,,,0.6755,11637.66172,,
,,,,,,,,,,,,,,,,,,,,0.676,83.5533305,,
,,,,,,,,,,,,,,,,,,,,0.6765,11681.1619,,
,,,,,,,,,,,,,,,,,,,,0.677,11745.2899,,
,,,,,,,,,,,,,,,,,,,,0.6775,11604.54551,,
,,,,,,,,,,,,,,,,,,,,0.678,11736.46225,,
,,,,,,,,,,,,,,,,,,,,0.6785,11595.52551,,
,,,,,,,,,,,,,,,,,,,,0.679,11602.51019,,
,,,,,,,,,,,,,,,,,,,,0.6795,11658.83108,,
,,,,,,,,,,,,,,,,,,,,0.68,11706.17791,,
,,,,,,,,,,,,,,,,,,,,0.6805,11703.66057,,
,,,,,,,,,,,,,,,,,,,,0.681,11730.09202,,
,,,,,,,,,,,,,,,,,,,,0.6815,11688.36569,,
,,,,,,,,,,,,,,,,,,,,0.682,11690.57078,,
,,,,,,,,,,,,,,,,,,,,0.6825,11620.86175,,
,,,,,,,,,,,,,,,,,,,,0.683,11681.92273,,
,,,,,,,,,,,,,,,,,,,,0.6835,11689.07333,,
,,,,,,,,,,,,,,,,,,,,0.684,73.19974114,,
,,,,,,,,,,,,,,,,,,,,0.6845,11738.00094,,
,,,,,,,,,,,,,,,,,,,,0.685,11710.7695,,
,,,,,,,,,,,,,,,,,,,,0.6855,11654.5858,,
,,,,,,,,,,,,,,,,,,,,0.686,11646.04155,,
,,,,,,,,,,,,,,,,,,,,0.6865,11750.28593,,
,,,,,,,,,,,,,,,,,,,,0.687,11674.60591,,
,,,,,,,,,,,,,,,,,,,,0.6875,11687.20733,,
,,,,,,,,,,,,,,,,,,,,0.688,11640.31184,,
