SMFP(Ours),,SMFP w/o CrossQ,,SAC Flow-T,,SAC Flow-G,,DIME,,Crossq,,QVPO,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.566,156.7683387,0.566,55.6883338,,,,,,,,,,
0.5665,148.4532342,0.5665,55.80548135,,,,,,,,,,
0.567,144.4709516,0.567,59.80610863,,,,,,,,,,
0.5675,145.7548315,0.5675,60.20458908,,,,,,,,,,
0.568,150.0598912,0.568,56.02423126,,,,,,,,,,
0.5685,137.9011607,0.5685,49.1043979,,,,,,,,,,
0.569,162.7155489,0.569,68.15859759,,,,,,,,,,
0.5695,143.6607664,0.5695,60.12095209,,,,,,,,,,
0.57,140.2650373,0.57,61.62022148,,,,,,,,,,
0.5705,148.5267885,0.5705,72.91368107,,,,,,,,,,
0.571,148.6899283,0.571,76.82746489,,,,,,,,,,
0.5715,140.0016789,0.5715,70.8951665,,,,,,,,,,
0.572,145.5481063,0.572,76.45067047,,,,,,,,,,
0.5725,150.498924,0.5725,123.1926201,,,,,,,,,,
0.573,130.3145717,0.573,116.1057911,,,,,,,,,,
0.5735,140.7855416,0.5735,110.6008022,,,,,,,,,,
0.574,145.5995288,0.574,121.0103721,,,,,,,,,,
0.5745,148.5746131,0.5745,120.7804931,,,,,,,,,,
0.575,139.1592837,0.575,119.3730668,,,,,,,,,,
0.5755,134.3956981,0.5755,119.7708047,,,,,,,,,,
0.576,147.0033817,0.576,118.2892776,,,,,,,,,,
0.5765,157.6046521,0.5765,120.5776898,,,,,,,,,,
0.577,141.6176276,0.577,122.2599252,,,,,,,,,,
0.5775,148.3256725,0.5775,126.5255039,,,,,,,,,,
0.578,151.1929753,0.578,127.3505598,,,,,,,,,,
0.5785,137.0432318,0.5785,129.5933201,,,,,,,,,,
0.579,150.8246499,0.579,128.3516462,,,,,,,,,,
0.5795,148.8947612,0.5795,131.0147288,,,,,,,,,,
0.58,145.7601149,0.58,129.8380794,,,,,,,,,,
0.5805,149.7231899,0.5805,129.884143,,,,,,,,,,
0.581,151.7659541,0.581,131.7715887,,,,,,,,,,
0.5815,140.7712477,0.5815,127.6516095,,,,,,,,,,
0.582,138.3923716,0.582,134.2571353,,,,,,,,,,
0.5825,156.3313584,0.5825,124.2318425,,,,,,,,,,
0.583,141.2723738,0.583,136.4242016,,,,,,,,,,
0.5835,146.3983224,0.5835,143.7027873,,,,,,,,,,
0.584,146.3151524,0.584,138.5512828,,,,,,,,,,
0.5845,147.4569985,0.5845,149.1159122,,,,,,,,,,
0.585,141.4190819,0.585,135.2349029,,,,,,,,,,
0.5855,157.8354497,0.5855,135.36976,,,,,,,,,,
0.586,144.7787717,0.586,145.0020302,,,,,,,,,,
0.5865,135.1189428,0.5865,144.4641335,,,,,,,,,,
0.587,146.0075843,0.587,140.9724541,,,,,,,,,,
0.5875,143.0802598,0.5875,137.0816287,,,,,,,,,,
0.588,132.8202403,0.588,134.870121,,,,,,,,,,
0.5885,132.4631382,0.5885,141.9475296,,,,,,,,,,
0.589,152.3412486,0.589,136.675337,,,,,,,,,,
0.5895,139.2085907,0.5895,127.7735722,,,,,,,,,,
0.59,138.0556516,0.59,115.9159977,,,,,,,,,,
0.5905,138.9229919,0.5905,127.3291533,,,,,,,,,,
0.591,149.0402593,0.591,129.2505839,,,,,,,,,,
0.5915,138.4545426,0.5915,119.0726506,,,,,,,,,,
0.592,149.2799276,0.592,148.9677457,,,,,,,,,,
0.5925,147.4304049,0.5925,83.55937144,,,,,,,,,,
0.593,141.5694919,0.593,126.2819156,,,,,,,,,,
0.5935,150.8941243,0.5935,128.6342732,,,,,,,,,,
0.594,146.729037,0.594,128.767025,,,,,,,,,,
0.5945,145.967033,0.5945,123.3019996,,,,,,,,,,
0.595,147.8676253,0.595,125.6242086,,,,,,,,,,
0.5955,151.8799731,0.5955,125.3436736,,,,,,,,,,
0.596,148.9327889,0.596,123.0480155,,,,,,,,,,
0.5965,135.4768679,0.5965,119.7633024,,,,,,,,,,
0.597,143.1539114,0.597,123.8703616,,,,,,,,,,
0.5975,150.5282546,0.5975,134.1949087,,,,,,,,,,
0.598,141.8946459,0.598,141.0543879,,,,,,,,,,
0.5985,148.3528792,0.5985,138.2262501,,,,,,,,,,
0.599,148.6973788,0.599,138.6395481,,,,,,,,,,
0.5995,153.6702808,0.5995,143.1028762,,,,,,,,,,
0.6,146.6117823,0.6,140.5430719,,,,,,,,,,
0.6005,145.6820672,0.6005,145.4623012,,,,,,,,,,
0.601,149.9929207,0.601,142.0565288,,,,,,,,,,
0.6015,149.1141392,0.6015,142.2486809,,,,,,,,,,
0.602,144.7500362,0.602,141.9868067,,,,,,,,,,
0.6025,135.0907955,0.6025,129.6276225,,,,,,,,,,
0.603,155.4899762,0.603,135.6473875,,,,,,,,,,
0.6035,146.721667,0.6035,140.3069007,,,,,,,,,,
0.604,156.8414398,0.604,140.6497996,,,,,,,,,,
0.6045,156.1234814,0.6045,141.871078,,,,,,,,,,
0.605,147.4054849,0.605,142.6719604,,,,,,,,,,
0.6055,157.0066488,0.6055,143.7219006,,,,,,,,,,
0.606,139.124936,0.606,141.9709405,,,,,,,,,,
0.6065,155.6394474,0.6065,146.5151025,,,,,,,,,,
0.607,158.8006624,0.607,144.6517153,,,,,,,,,,
0.6075,143.8125078,0.6075,145.7710264,,,,,,,,,,
0.608,149.5709968,0.608,143.7431224,,,,,,,,,,
0.6085,155.3000666,0.6085,145.5077043,,,,,,,,,,
0.609,156.5886326,0.609,146.6371154,,,,,,,,,,
0.6095,143.8721234,0.6095,143.1883201,,,,,,,,,,
0.61,151.6679331,0.61,144.1070443,,,,,,,,,,
0.6105,155.3277282,0.6105,140.9013124,,,,,,,,,,
0.611,142.2907792,0.611,145.1795863,,,,,,,,,,
0.6115,147.3307517,0.6115,147.1218835,,,,,,,,,,
0.612,139.6764439,0.612,144.200424,,,,,,,,,,
0.6125,138.8121774,0.6125,140.418067,,,,,,,,,,
0.613,149.7904315,0.613,150.2823311,,,,,,,,,,
0.6135,137.7260557,0.6135,148.515017,,,,,,,,,,
0.614,147.6305413,0.614,147.136777,,,,,,,,,,
0.6145,145.1507103,0.6145,151.2827167,,,,,,,,,,
0.615,137.8304893,0.615,151.8184363,,,,,,,,,,
0.6155,147.9871432,0.6155,150.2956971,,,,,,,,,,
0.616,141.5442409,0.616,151.3518549,,,,,,,,,,
0.6165,147.5505217,0.6165,138.0231894,,,,,,,,,,
0.617,142.2412957,0.617,149.055857,,,,,,,,,,
0.6175,139.6921311,0.6175,148.7271484,,,,,,,,,,
0.618,145.2459878,0.618,149.0979045,,,,,,,,,,
0.6185,150.511934,0.6185,144.1399552,,,,,,,,,,
0.619,150.9822231,0.619,150.2598724,,,,,,,,,,
0.6195,137.705093,0.6195,150.5181146,,,,,,,,,,
0.62,159.8917552,0.62,141.7224286,,,,,,,,,,
0.6205,157.1188721,0.6205,150.6787383,,,,,,,,,,
0.621,147.3228642,0.621,150.1367363,,,,,,,,,,
0.6215,142.2169712,0.6215,152.2571593,,,,,,,,,,
0.622,157.0275229,0.622,143.3097106,,,,,,,,,,
0.6225,150.6450722,0.6225,147.5135046,,,,,,,,,,
0.623,145.115643,0.623,134.5458841,,,,,,,,,,
0.6235,141.8378948,0.6235,137.6880795,,,,,,,,,,
0.624,147.1317321,0.624,151.2750327,,,,,,,,,,
0.6245,137.3918664,0.6245,141.9404919,,,,,,,,,,
0.625,147.1114872,0.625,134.6024656,,,,,,,,,,
0.6255,141.3267416,0.6255,148.9700127,,,,,,,,,,
0.626,142.3786519,0.626,150.8237962,,,,,,,,,,
0.6265,138.0280389,0.6265,149.8315808,,,,,,,,,,
0.627,132.0625374,0.627,148.4876639,,,,,,,,,,
0.6275,151.0208242,0.6275,143.489609,,,,,,,,,,
0.628,139.7446729,0.628,148.5952156,,,,,,,,,,
0.6285,150.6796408,0.6285,150.6174506,,,,,,,,,,
0.629,141.229334,0.629,151.4658322,,,,,,,,,,
0.6295,138.6676835,0.6295,153.4897668,,,,,,,,,,
0.63,153.4179398,0.63,150.3998822,,,,,,,,,,
0.6305,152.2198036,0.6305,152.4585525,,,,,,,,,,
0.631,147.4838906,0.631,147.5271333,,,,,,,,,,
0.6315,151.299025,0.6315,144.7722622,,,,,,,,,,
0.632,148.7256974,0.632,144.9334717,,,,,,,,,,
0.6325,148.5292062,0.6325,150.7191516,,,,,,,,,,
0.633,145.4027021,0.633,152.2079032,,,,,,,,,,
0.6335,139.1705663,0.6335,152.8925787,,,,,,,,,,
0.634,154.1426045,0.634,152.970853,,,,,,,,,,
0.6345,141.6914339,0.6345,152.828043,,,,,,,,,,
0.635,137.9691395,0.635,150.888512,,,,,,,,,,
0.6355,152.1924214,0.6355,144.9581691,,,,,,,,,,
0.636,144.6961856,0.636,145.5498738,,,,,,,,,,
0.6365,147.3576982,0.6365,144.0275186,,,,,,,,,,
0.637,153.8489837,0.637,147.8428113,,,,,,,,,,
0.6375,140.8464296,0.6375,150.1645212,,,,,,,,,,
0.638,147.7818797,0.638,133.0584174,,,,,,,,,,
0.6385,142.711102,0.6385,147.0750711,,,,,,,,,,
0.639,158.0051889,0.639,151.5617276,,,,,,,,,,
0.6395,151.6371156,0.6395,151.4168081,,,,,,,,,,
0.64,143.1786171,0.64,150.2288531,,,,,,,,,,
0.6405,144.9330857,0.6405,150.0815214,,,,,,,,,,
0.641,149.3783946,0.641,149.1242729,,,,,,,,,,
0.6415,138.8431661,0.6415,150.4856326,,,,,,,,,,
0.642,151.354048,0.642,150.6946159,,,,,,,,,,
0.6425,144.2775036,0.6425,137.6115513,,,,,,,,,,
0.643,153.1975969,0.643,138.2969491,,,,,,,,,,
0.6435,141.9154457,0.6435,149.2298328,,,,,,,,,,
0.644,140.2561279,0.644,151.4352745,,,,,,,,,,
0.6445,142.2379194,0.6445,140.4203522,,,,,,,,,,
0.645,143.1282236,0.645,151.5703175,,,,,,,,,,
0.6455,139.0478403,0.6455,151.1244417,,,,,,,,,,
0.646,157.8283743,0.646,145.1333654,,,,,,,,,,
0.6465,143.6365956,0.6465,150.3385063,,,,,,,,,,
0.647,143.5998518,0.647,148.5400103,,,,,,,,,,
0.6475,150.3532137,0.6475,151.716839,,,,,,,,,,
0.648,134.890199,0.648,148.9396011,,,,,,,,,,
0.6485,150.0745211,0.6485,151.8051203,,,,,,,,,,
0.649,146.9660667,0.649,134.9623616,,,,,,,,,,
0.6495,141.731109,0.6495,140.8267402,,,,,,,,,,
0.65,152.2771045,0.65,138.6688531,,,,,,,,,,
0.6505,142.2850172,0.6505,143.1401768,,,,,,,,,,
0.651,144.387486,0.651,139.4278534,,,,,,,,,,
0.6515,149.2913648,0.6515,137.322994,,,,,,,,,,
0.652,153.0779792,0.652,145.3428815,,,,,,,,,,
0.6525,146.5473158,0.6525,132.4951211,,,,,,,,,,
0.653,138.8283958,0.653,132.3486713,,,,,,,,,,
0.6535,147.9719635,0.6535,143.0586699,,,,,,,,,,
0.654,151.3678948,0.654,146.354873,,,,,,,,,,
0.6545,142.6019977,0.6545,137.4027877,,,,,,,,,,
0.655,147.7461706,0.655,138.5819695,,,,,,,,,,
0.6555,140.4692008,0.6555,143.4049644,,,,,,,,,,
0.656,149.9670728,0.656,135.267,,,,,,,,,,
0.6565,143.3483175,0.6565,134.0637929,,,,,,,,,,
0.657,144.2573164,0.657,135.7663707,,,,,,,,,,
0.6575,151.0775615,0.6575,138.157627,,,,,,,,,,
0.658,143.7960704,0.658,135.8341531,,,,,,,,,,
0.6585,146.517644,0.6585,135.2460412,,,,,,,,,,
0.659,145.7139307,0.659,138.4235338,,,,,,,,,,
0.6595,148.889417,0.6595,135.7519399,,,,,,,,,,
0.66,148.6249262,0.66,135.2665645,,,,,,,,,,
0.6605,145.5064682,0.6605,130.7800427,,,,,,,,,,
0.661,145.1016271,0.661,135.7931905,,,,,,,,,,
0.6615,140.7909811,0.6615,133.0420895,,,,,,,,,,
0.662,140.5349823,0.662,133.1433847,,,,,,,,,,
0.6625,153.9386877,0.6625,134.845504,,,,,,,,,,
0.663,146.8686061,0.663,130.9470984,,,,,,,,,,
0.6635,141.018568,0.6635,132.9405582,,,,,,,,,,
0.664,146.3797555,0.664,133.7745897,,,,,,,,,,
0.6645,145.0512095,0.6645,130.6945241,,,,,,,,,,
0.665,139.7406651,0.665,131.2365943,,,,,,,,,,
0.6655,153.1596823,0.6655,130.5296459,,,,,,,,,,
0.666,148.5324977,0.666,131.9234862,,,,,,,,,,
0.6665,133.1079135,0.6665,134.2574048,,,,,,,,,,
0.667,146.8384462,0.667,134.7843858,,,,,,,,,,
0.6675,148.7726052,0.6675,133.6909818,,,,,,,,,,
0.668,145.6615464,0.668,134.2166998,,,,,,,,,,
0.6685,149.1903232,0.6685,135.2870268,,,,,,,,,,
0.669,143.2445508,0.669,136.7046353,,,,,,,,,,
0.6695,144.3169749,0.6695,136.4428411,,,,,,,,,,
0.67,152.8607543,0.67,133.5644265,,,,,,,,,,
0.6705,144.5232091,0.6705,139.3709621,,,,,,,,,,
0.671,137.197131,0.671,138.5609959,,,,,,,,,,
0.6715,141.6012937,0.6715,139.8562933,,,,,,,,,,
0.672,144.206852,0.672,139.8762667,,,,,,,,,,
0.6725,150.2154947,0.6725,138.421366,,,,,,,,,,
0.673,145.0806125,0.673,136.22106,,,,,,,,,,
0.6735,140.6258513,0.6735,138.4842511,,,,,,,,,,
0.674,142.0777494,0.674,138.3323172,,,,,,,,,,
0.6745,148.5225486,0.6745,137.0469209,,,,,,,,,,
0.675,151.7199452,0.675,135.8549628,,,,,,,,,,
0.6755,143.2367581,0.6755,137.6349435,,,,,,,,,,
0.676,150.673845,0.676,134.4643062,,,,,,,,,,
0.6765,143.4604925,0.6765,137.7431302,,,,,,,,,,
0.677,145.402203,0.677,137.2277149,,,,,,,,,,
0.6775,146.2788325,0.6775,138.913168,,,,,,,,,,
0.678,140.6033449,0.678,138.186499,,,,,,,,,,
0.6785,144.4424844,0.6785,138.9734818,,,,,,,,,,
0.679,138.7805068,0.679,137.8814665,,,,,,,,,,
0.6795,137.3049396,0.6795,138.7598203,,,,,,,,,,
0.68,141.7792554,0.68,139.8699125,,,,,,,,,,
0.6805,142.4739471,0.6805,140.7488408,,,,,,,,,,
0.681,141.9170223,0.681,138.0409396,,,,,,,,,,
0.6815,145.5635543,0.6815,140.1043165,,,,,,,,,,
0.682,139.5412593,0.682,140.6836382,,,,,,,,,,
0.6825,143.6516687,0.6825,138.7710836,,,,,,,,,,
0.683,146.0414634,0.683,137.9052686,,,,,,,,,,
0.6835,152.063415,0.6835,139.0603751,,,,,,,,,,
0.684,141.3887557,0.684,138.3715683,,,,,,,,,,
0.6845,152.699896,0.6845,138.2867309,,,,,,,,,,
0.685,141.994746,0.685,133.6692947,,,,,,,,,,
0.6855,145.3448096,0.6855,139.5341781,,,,,,,,,,
0.686,146.1664942,0.686,139.4116905,,,,,,,,,,
0.6865,143.4135309,0.6865,137.7425598,,,,,,,,,,
0.687,143.3200387,0.687,139.9635231,,,,,,,,,,
0.6875,154.6509222,0.6875,138.9949256,,,,,,,,,,
0.688,149.1649736,0.688,137.0846367,,,,,,,,,,
0.6885,141.9001482,0.6885,137.9955463,,,,,,,,,,
0.689,145.1913507,0.689,134.5615328,,,,,,,,,,
0.6895,143.0359596,0.6895,136.3202333,,,,,,,,,,
0.69,139.4503766,0.69,135.1719437,,,,,,,,,,
0.6905,153.5407347,0.6905,136.0729444,,,,,,,,,,
0.691,143.4210773,0.691,139.8649218,,,,,,,,,,
0.6915,142.087704,0.6915,137.7279433,,,,,,,,,,
0.692,142.011438,0.692,139.5912908,,,,,,,,,,
0.6925,146.2324403,0.6925,141.7057839,,,,,,,,,,
0.693,149.4640659,0.693,139.6740109,,,,,,,,,,
0.6935,142.9407957,0.6935,139.2688672,,,,,,,,,,
0.694,148.7653089,0.694,140.9181428,,,,,,,,,,
0.6945,141.0751847,0.6945,139.8081938,,,,,,,,,,
0.695,154.0499056,0.695,141.1239916,,,,,,,,,,
0.6955,152.666836,0.6955,139.4289572,,,,,,,,,,
0.696,147.8813662,0.696,134.281457,,,,,,,,,,
0.6965,148.6890041,0.6965,141.2490596,,,,,,,,,,
0.697,147.7759871,0.697,138.7236886,,,,,,,,,,
0.6975,143.4857088,0.6975,141.3721301,,,,,,,,,,
0.698,154.6911966,0.698,142.3971901,,,,,,,,,,
0.6985,148.9785098,0.6985,141.720753,,,,,,,,,,
0.699,146.0532199,0.699,140.7544352,,,,,,,,,,
0.6995,145.6757414,0.6995,141.7839432,,,,,,,,,,
0.7,141.5451149,0.7,141.98156,,,,,,,,,,
0.7005,146.2567719,0.7005,140.3994973,,,,,,,,,,
0.701,145.9390168,0.701,139.7534272,,,,,,,,,,
0.7015,145.1641576,0.7015,140.5450959,,,,,,,,,,
0.702,142.3590479,0.702,141.834635,,,,,,,,,,
0.7025,149.8993928,0.7025,141.9278514,,,,,,,,,,
0.703,148.4538505,0.703,140.6187967,,,,,,,,,,
0.7035,145.338339,0.7035,141.8831817,,,,,,,,,,
0.704,143.1697282,0.704,141.1986791,,,,,,,,,,
0.7045,143.6580148,0.7045,140.3429363,,,,,,,,,,
0.705,141.2477425,0.705,141.510272,,,,,,,,,,
0.7055,143.9899911,0.7055,140.5459745,,,,,,,,,,
0.706,143.2984328,0.706,143.3073743,,,,,,,,,,
0.7065,140.5516197,0.7065,143.2215577,,,,,,,,,,
0.707,149.5428316,0.707,140.2284652,,,,,,,,,,
0.7075,146.6670696,0.7075,140.3982489,,,,,,,,,,
0.708,148.5029971,0.708,141.8211583,,,,,,,,,,
0.7085,146.8069516,0.7085,140.7920423,,,,,,,,,,
0.709,145.933008,0.709,139.3817163,,,,,,,,,,
0.7095,152.5081163,0.7095,141.7801264,,,,,,,,,,
0.71,142.0692154,0.71,141.5868353,,,,,,,,,,
0.7105,141.5051035,0.7105,142.713923,,,,,,,,,,
0.711,148.4561674,0.711,142.8541488,,,,,,,,,,
0.7115,147.0159804,0.7115,142.5585363,,,,,,,,,,
0.712,150.5214977,0.712,141.3152564,,,,,,,,,,
0.7125,142.9211519,0.7125,143.6508677,,,,,,,,,,
0.713,152.5337467,0.713,141.8697323,,,,,,,,,,
0.7135,151.3053151,0.7135,142.7402363,,,,,,,,,,
0.714,145.6506812,0.714,140.817891,,,,,,,,,,
0.7145,145.8969776,0.7145,140.6335451,,,,,,,,,,
0.715,144.9527413,0.715,136.124978,,,,,,,,,,
0.7155,155.8461175,0.7155,135.6395401,,,,,,,,,,
0.716,158.9276474,0.716,135.692468,,,,,,,,,,
0.7165,148.360937,0.7165,142.3620223,,,,,,,,,,
0.717,151.4511854,0.717,141.5196358,,,,,,,,,,
0.7175,148.4510199,0.7175,140.9249091,,,,,,,,,,
0.718,155.737218,0.718,140.6407268,,,,,,,,,,
0.7185,152.2378955,0.7185,136.5582339,,,,,,,,,,
0.719,152.9841593,0.719,143.0725019,,,,,,,,,,
0.7195,150.5473664,0.7195,141.3088246,,,,,,,,,,
0.72,142.071801,0.72,136.4275845,,,,,,,,,,
0.7205,145.0379571,0.7205,142.2554346,,,,,,,,,,
0.721,146.7124376,0.721,134.9544431,,,,,,,,,,
0.7215,144.4969468,0.7215,140.9521819,,,,,,,,,,
0.722,146.3599648,0.722,136.2375758,,,,,,,,,,
0.7225,146.2634116,0.7225,137.4911087,,,,,,,,,,
0.723,154.6324242,0.723,139.6390139,,,,,,,,,,
0.7235,140.668268,0.7235,138.2612936,,,,,,,,,,
0.724,146.8435845,0.724,143.0251578,,,,,,,,,,
0.7245,153.20559,0.7245,142.2624599,,,,,,,,,,
0.725,141.0216479,0.725,140.4140134,,,,,,,,,,
0.7255,152.5255478,0.7255,140.9899497,,,,,,,,,,
0.726,152.4514166,0.726,142.5442236,,,,,,,,,,
0.7265,145.0245224,0.7265,140.0092108,,,,,,,,,,
0.727,144.5346956,0.727,139.7054914,,,,,,,,,,
0.7275,142.6538298,0.7275,141.7609609,,,,,,,,,,
0.728,153.8201184,0.728,142.79821,,,,,,,,,,
0.7285,152.5214635,0.7285,143.4954033,,,,,,,,,,
0.729,146.0947094,0.729,138.6280597,,,,,,,,,,
0.7295,153.1168399,0.7295,142.5852885,,,,,,,,,,
0.73,149.1082779,0.73,137.1659447,,,,,,,,,,
0.7305,148.0892787,0.7305,135.4546833,,,,,,,,,,
0.731,137.5535043,0.731,139.9559554,,,,,,,,,,
0.7315,143.0401043,0.7315,137.2786558,,,,,,,,,,
0.732,148.8423225,0.732,142.2689714,,,,,,,,,,
0.7325,152.0159471,0.7325,142.8746478,,,,,,,,,,
0.733,151.5513826,0.733,142.4693807,,,,,,,,,,
0.7335,148.1466569,0.7335,142.566259,,,,,,,,,,
0.734,150.963445,0.734,135.2282374,,,,,,,,,,
0.7345,143.1194072,0.7345,139.8152503,,,,,,,,,,
0.735,142.9995058,0.735,139.8446427,,,,,,,,,,
0.7355,152.4630564,0.7355,140.3213822,,,,,,,,,,
0.736,141.9702217,0.736,141.6081948,,,,,,,,,,
0.7365,143.888749,0.7365,143.9708336,,,,,,,,,,
0.737,142.3200882,0.737,142.1070205,,,,,,,,,,
0.7375,153.8848848,0.7375,140.8812599,,,,,,,,,,
0.738,145.7649817,0.738,138.8962159,,,,,,,,,,
0.7385,153.4860138,0.7385,137.2208059,,,,,,,,,,
0.739,151.4320052,0.739,139.1840885,,,,,,,,,,
0.7395,141.4441685,0.7395,141.5285659,,,,,,,,,,
0.74,145.3974416,0.74,140.4649461,,,,,,,,,,
0.7405,144.3628228,0.7405,136.6996969,,,,,,,,,,
0.741,144.4106131,0.741,141.9626125,,,,,,,,,,
0.7415,145.8411681,0.7415,140.2865164,,,,,,,,,,
0.742,140.9893505,0.742,140.1424369,,,,,,,,,,
0.7425,144.7424618,0.7425,139.5514967,,,,,,,,,,
0.743,146.845262,0.743,141.1566388,,,,,,,,,,
0.7435,151.7274185,0.7435,137.1002876,,,,,,,,,,
0.744,147.044944,0.744,134.0817693,,,,,,,,,,
0.7445,150.8966894,0.7445,141.7244547,,,,,,,,,,
0.745,153.7500669,0.745,137.3742154,,,,,,,,,,
0.7455,151.3998403,0.7455,140.8684421,,,,,,,,,,
0.746,147.1311576,0.746,141.2196455,,,,,,,,,,
0.7465,148.4792087,0.7465,139.5286596,,,,,,,,,,
0.747,136.7813445,0.747,138.8362976,,,,,,,,,,
0.7475,142.5219992,0.7475,140.6484033,,,,,,,,,,
0.748,153.0158215,0.748,142.1715245,,,,,,,,,,
0.7485,146.9286643,0.7485,140.7811391,,,,,,,,,,
0.749,144.8524272,0.749,141.0770115,,,,,,,,,,
0.7495,152.739071,0.7495,144.6170758,,,,,,,,,,
0.75,146.8203423,0.75,139.5741753,,,,,,,,,,
0.7505,147.9080928,0.7505,142.0829736,,,,,,,,,,
0.751,142.3248843,0.751,142.9502613,,,,,,,,,,
0.7515,142.9507255,0.7515,140.3763911,,,,,,,,,,
0.752,143.8221967,0.752,132.8173459,,,,,,,,,,
0.7525,151.7046668,0.7525,142.9747063,,,,,,,,,,
0.753,143.5591618,0.753,140.0245348,,,,,,,,,,
0.7535,146.0849034,0.7535,133.5641988,,,,,,,,,,
0.754,141.886031,0.754,139.0594051,,,,,,,,,,
0.7545,153.4995694,0.7545,137.6672023,,,,,,,,,,
0.755,143.1920829,0.755,136.3484802,,,,,,,,,,
0.7555,148.9559214,0.7555,135.7009592,,,,,,,,,,
0.756,144.6347427,0.756,135.2326453,,,,,,,,,,
0.7565,148.029003,0.7565,138.6683005,,,,,,,,,,
0.757,149.2162292,0.757,138.699815,,,,,,,,,,
0.7575,149.5598774,0.7575,141.5911671,,,,,,,,,,
0.758,140.4579485,0.758,135.1125147,,,,,,,,,,
0.7585,141.4115089,0.7585,141.1779886,,,,,,,,,,
0.759,143.7312721,0.759,140.0909441,,,,,,,,,,
0.7595,148.0109073,0.7595,137.9099147,,,,,,,,,,
0.76,142.8961687,0.76,138.8814146,,,,,,,,,,
0.7605,147.3355649,0.7605,140.069649,,,,,,,,,,
0.761,144.929066,0.761,141.1695867,,,,,,,,,,
0.7615,144.1516011,0.7615,135.1808636,,,,,,,,,,
0.762,152.8350997,0.762,140.9982998,,,,,,,,,,
0.7625,151.580121,0.7625,134.6501642,,,,,,,,,,
0.763,153.6746021,0.763,140.2679557,,,,,,,,,,
0.7635,151.2476119,0.7635,141.9096972,,,,,,,,,,
0.764,144.3082696,0.764,139.5829142,,,,,,,,,,
0.7645,145.5679524,0.7645,139.9580274,,,,,,,,,,
0.765,142.7565043,0.765,142.2618309,,,,,,,,,,
0.7655,153.3815473,0.7655,133.3867114,,,,,,,,,,
0.766,152.0659868,0.766,141.9546019,,,,,,,,,,
0.7665,144.6768232,0.7665,140.5891309,,,,,,,,,,
0.767,143.6806362,0.767,134.0810461,,,,,,,,,,
0.7675,146.85247,0.7675,141.0788343,,,,,,,,,,
0.768,152.1950382,0.768,140.4256945,,,,,,,,,,
0.7685,151.1886429,0.7685,140.0405069,,,,,,,,,,
0.769,151.9399202,0.769,143.9601776,,,,,,,,,,
0.7695,143.2598694,0.7695,139.9973774,,,,,,,,,,
0.77,143.043892,0.77,140.5551718,,,,,,,,,,
0.7705,142.3876069,0.7705,141.2450414,,,,,,,,,,
0.771,140.0843415,0.771,139.1126684,,,,,,,,,,
0.7715,139.6387317,0.7715,139.7420363,,,,,,,,,,
0.772,144.9079056,0.772,139.2193216,,,,,,,,,,
0.7725,141.07664,0.7725,141.5707658,,,,,,,,,,
0.773,141.5503963,0.773,139.4468815,,,,,,,,,,
0.7735,144.8428701,0.7735,139.6447659,,,,,,,,,,
0.774,141.5274367,0.774,143.621649,,,,,,,,,,
0.7745,144.0762803,0.7745,139.626659,,,,,,,,,,
0.775,148.124754,0.775,133.7226847,,,,,,,,,,
0.7755,142.5554441,0.7755,134.2046618,,,,,,,,,,
0.776,149.6234779,0.776,132.1274838,,,,,,,,,,
0.7765,148.8577437,0.7765,138.5652475,,,,,,,,,,
0.777,141.2287866,0.777,134.3689297,,,,,,,,,,
0.7775,146.1884085,0.7775,134.5642162,,,,,,,,,,
0.778,150.8676881,0.778,140.6103328,,,,,,,,,,
0.7785,141.4178531,0.7785,142.4106626,,,,,,,,,,
0.779,145.7983421,0.779,140.4769347,,,,,,,,,,
0.7795,150.339907,0.7795,140.2472841,,,,,,,,,,
0.78,153.4943315,0.78,140.538471,,,,,,,,,,
0.7805,145.1359023,0.7805,138.3273324,,,,,,,,,,
0.781,146.6591997,0.781,141.2557101,,,,,,,,,,
0.7815,146.8243229,0.7815,139.5115235,,,,,,,,,,
0.782,149.4089038,0.782,138.6329952,,,,,,,,,,
0.7825,147.0126009,0.7825,139.4935065,,,,,,,,,,
0.783,153.5175502,0.783,139.7704212,,,,,,,,,,
0.7835,152.0382439,0.7835,141.7132312,,,,,,,,,,
0.784,145.5077393,0.784,141.0934329,,,,,,,,,,
0.7845,143.0657117,0.7845,135.3202971,,,,,,,,,,
0.785,153.3290223,0.785,141.0484675,,,,,,,,,,
0.7855,142.3111522,0.7855,142.9032158,,,,,,,,,,
0.786,148.3022563,0.786,139.1737286,,,,,,,,,,
0.7865,148.1393721,0.7865,139.4445792,,,,,,,,,,
0.787,144.669714,0.787,140.1348118,,,,,,,,,,
0.7875,151.9484774,0.7875,138.0738921,,,,,,,,,,
0.788,143.4917665,0.788,142.7168194,,,,,,,,,,
0.7885,146.3338007,0.7885,144.1195874,,,,,,,,,,
0.789,145.0613699,0.789,142.7417039,,,,,,,,,,
0.7895,149.5617341,0.7895,142.8269188,,,,,,,,,,
0.79,146.4907512,0.79,140.5909993,,,,,,,,,,
0.7905,143.2084308,0.7905,141.6263007,,,,,,,,,,
0.791,144.9215032,0.791,141.5046908,,,,,,,,,,
