SMFP(Ours),,SMFP w/o CrossQ,,SAC Flow-T,,SAC Flow-G,,DIME,,Crossq,,QVPO,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.577,13794.25704,0.577,13813.39384,,,,,,,,,,
0.5775,13411.14012,0.5775,15325.82453,,,,,,,,,,
0.578,13380.65631,0.578,14994.43485,,,,,,,,,,
0.5785,13734.18564,0.5785,14973.24219,,,,,,,,,,
0.579,13781.99306,0.579,14019.17026,,,,,,,,,,
0.5795,13784.24712,0.5795,15676.45323,,,,,,,,,,
0.58,13741.60821,0.58,15422.82798,,,,,,,,,,
0.5805,13860.21292,0.5805,15306.80125,,,,,,,,,,
0.581,13767.31486,0.581,14956.38565,,,,,,,,,,
0.5815,13571.80928,0.5815,15049.49072,,,,,,,,,,
0.582,13652.42135,0.582,15537.85686,,,,,,,,,,
0.5825,13735.62193,0.5825,15572.22062,,,,,,,,,,
0.583,13835.63716,0.583,11210.8943,,,,,,,,,,
0.5835,13798.75176,0.5835,15293.17115,,,,,,,,,,
0.584,13861.38185,0.584,13950.55691,,,,,,,,,,
0.5845,13801.88907,0.5845,15724.28197,,,,,,,,,,
0.585,13814.36043,0.585,15327.61681,,,,,,,,,,
0.5855,13766.71386,0.5855,6922.942691,,,,,,,,,,
0.586,13795.1701,0.586,15506.81552,,,,,,,,,,
0.5865,13797.36965,0.5865,15246.94813,,,,,,,,,,
0.587,13835.72315,0.587,15743.74026,,,,,,,,,,
0.5875,13544.02403,0.5875,10503.42082,,,,,,,,,,
0.588,13807.74539,0.588,15579.88808,,,,,,,,,,
0.5885,13679.46869,0.5885,15242.21125,,,,,,,,,,
0.589,13816.84287,0.589,15448.6907,,,,,,,,,,
0.5895,13781.44263,0.5895,15594.79831,,,,,,,,,,
0.59,13716.06504,0.59,15711.72734,,,,,,,,,,
0.5905,13663.22007,0.5905,15371.91648,,,,,,,,,,
0.591,13844.47228,0.591,5989.936005,,,,,,,,,,
0.5915,13812.01709,0.5915,15613.5369,,,,,,,,,,
0.592,13814.06733,0.592,15605.08836,,,,,,,,,,
0.5925,13838.68724,0.5925,15520.80065,,,,,,,,,,
0.593,13904.57751,0.593,15280.57316,,,,,,,,,,
0.5935,13831.31988,0.5935,15457.95819,,,,,,,,,,
0.594,13850.82954,0.594,15695.83817,,,,,,,,,,
0.5945,13753.51795,0.5945,15208.45592,,,,,,,,,,
0.595,13582.82819,0.595,15345.68756,,,,,,,,,,
0.5955,13863.77973,0.5955,15563.54638,,,,,,,,,,
0.596,13795.7596,0.596,15121.34906,,,,,,,,,,
0.5965,13925.38323,0.5965,15619.99405,,,,,,,,,,
0.597,13921.25971,0.597,15048.75252,,,,,,,,,,
0.5975,13927.26886,0.5975,15390.99889,,,,,,,,,,
0.598,13908.87526,0.598,15598.14417,,,,,,,,,,
0.5985,13909.45445,0.5985,15674.26656,,,,,,,,,,
0.599,13741.87288,0.599,14714.50271,,,,,,,,,,
0.5995,13947.99296,0.5995,15426.30516,,,,,,,,,,
0.6,13915.2438,0.6,15763.25301,,,,,,,,,,
0.6005,13831.17048,0.6005,8184.781228,,,,,,,,,,
0.601,13870.66318,0.601,15707.13663,,,,,,,,,,
0.6015,13899.18814,0.6015,15829.29234,,,,,,,,,,
0.602,13965.69744,0.602,15364.99928,,,,,,,,,,
0.6025,13759.84291,0.6025,15702.58229,,,,,,,,,,
0.603,13889.60208,0.603,15162.03086,,,,,,,,,,
0.6035,13914.43944,0.6035,15665.11403,,,,,,,,,,
0.604,13971.58484,0.604,15589.29631,,,,,,,,,,
0.6045,13827.52638,0.6045,15747.5148,,,,,,,,,,
0.605,13743.08578,0.605,15569.46465,,,,,,,,,,
0.6055,13906.82025,0.6055,1813.532132,,,,,,,,,,
0.606,13970.74142,0.606,15136.55293,,,,,,,,,,
0.6065,13861.23144,0.6065,15417.96006,,,,,,,,,,
0.607,13979.48052,0.607,7067.698845,,,,,,,,,,
0.6075,13909.97167,0.6075,15796.62583,,,,,,,,,,
0.608,13826.72002,0.608,15468.04158,,,,,,,,,,
0.6085,13968.6701,0.6085,15835.08586,,,,,,,,,,
0.609,13993.72101,0.609,15730.3919,,,,,,,,,,
0.6095,13888.66759,0.6095,15465.4736,,,,,,,,,,
0.61,14004.72536,0.61,15650.72739,,,,,,,,,,
0.6105,13910.23769,0.6105,15653.886,,,,,,,,,,
0.611,13985.98473,0.611,15277.28314,,,,,,,,,,
0.6115,13996.9171,0.6115,15772.68022,,,,,,,,,,
0.612,13966.15359,0.612,15865.40794,,,,,,,,,,
0.6125,14023.68849,0.6125,15699.79001,,,,,,,,,,
0.613,13990.36656,0.613,15239.95534,,,,,,,,,,
0.6135,14030.17432,0.6135,15839.0937,,,,,,,,,,
0.614,14086.84527,0.614,15863.02955,,,,,,,,,,
0.6145,14110.88476,0.6145,14526.77755,,,,,,,,,,
0.615,14025.93066,0.615,15855.35239,,,,,,,,,,
0.6155,13945.23869,0.6155,15319.15975,,,,,,,,,,
0.616,14033.72625,0.616,15588.56301,,,,,,,,,,
0.6165,13938.6318,0.6165,15611.70831,,,,,,,,,,
0.617,13944.8098,0.617,15841.29432,,,,,,,,,,
0.6175,14111.48603,0.6175,15883.26754,,,,,,,,,,
0.618,14080.28219,0.618,15594.76642,,,,,,,,,,
0.6185,14128.62188,0.6185,15717.57403,,,,,,,,,,
0.619,14115.75727,0.619,15820.11903,,,,,,,,,,
0.6195,14137.38393,0.6195,15824.08483,,,,,,,,,,
0.62,14058.91917,0.62,15871.81197,,,,,,,,,,
0.6205,14134.26882,0.6205,15817.51285,,,,,,,,,,
0.621,14163.86878,0.621,15510.00714,,,,,,,,,,
0.6215,13614.78585,0.6215,15954.18334,,,,,,,,,,
0.622,14006.17063,0.622,10762.90922,,,,,,,,,,
0.6225,14070.42933,0.6225,15861.25093,,,,,,,,,,
0.623,14025.07828,0.623,15094.30334,,,,,,,,,,
0.6235,14029.69812,0.6235,15656.93564,,,,,,,,,,
0.624,14039.32614,0.624,15825.89944,,,,,,,,,,
0.6245,14214.4159,0.6245,15952.47207,,,,,,,,,,
0.625,14127.57796,0.625,15863.97889,,,,,,,,,,
0.6255,14197.49638,0.6255,15822.87264,,,,,,,,,,
0.626,14094.87788,0.626,14631.65623,,,,,,,,,,
0.6265,14208.43057,0.6265,15719.69516,,,,,,,,,,
0.627,14216.31927,0.627,12027.84782,,,,,,,,,,
0.6275,14142.00587,0.6275,15881.7183,,,,,,,,,,
0.628,14168.3298,0.628,15899.94983,,,,,,,,,,
0.6285,14185.50721,0.6285,15515.89369,,,,,,,,,,
0.629,14095.24411,0.629,15855.34397,,,,,,,,,,
0.6295,14206.61923,0.6295,15637.83132,,,,,,,,,,
0.63,14116.24135,0.63,15617.28404,,,,,,,,,,
0.6305,14271.54067,0.6305,15789.74556,,,,,,,,,,
0.631,14333.69805,0.631,15910.07864,,,,,,,,,,
0.6315,14157.73772,0.6315,15917.14595,,,,,,,,,,
0.632,14331.69253,0.632,15023.50495,,,,,,,,,,
0.6325,14281.93131,0.6325,15722.08999,,,,,,,,,,
0.633,14210.65745,0.633,15960.94688,,,,,,,,,,
0.6335,14323.37487,0.6335,7808.590792,,,,,,,,,,
0.634,14374.59258,0.634,15437.26535,,,,,,,,,,
0.6345,14376.91703,0.6345,15785.70046,,,,,,,,,,
0.635,14423.59537,0.635,15907.15727,,,,,,,,,,
0.6355,14371.41188,0.6355,15878.01793,,,,,,,,,,
0.636,14426.12088,0.636,15752.82268,,,,,,,,,,
0.6365,14440.1563,0.6365,15834.28767,,,,,,,,,,
0.637,14382.11968,0.637,15825.11427,,,,,,,,,,
0.6375,14379.91108,0.6375,15999.1498,,,,,,,,,,
0.638,14409.32069,0.638,15912.95707,,,,,,,,,,
0.6385,14517.49239,0.6385,15899.77456,,,,,,,,,,
0.639,14471.83188,0.639,15665.14824,,,,,,,,,,
0.6395,14468.60552,0.6395,15984.84915,,,,,,,,,,
0.64,14435.12308,0.64,15873.96389,,,,,,,,,,
0.6405,14503.56929,0.6405,15830.61572,,,,,,,,,,
0.641,14572.06871,0.641,15741.70239,,,,,,,,,,
0.6415,14531.70078,0.6415,15595.66291,,,,,,,,,,
0.642,14552.09322,0.642,15914.60862,,,,,,,,,,
0.6425,14470.62758,0.6425,16033.48228,,,,,,,,,,
0.643,14586.32545,0.643,15930.41272,,,,,,,,,,
0.6435,14541.83407,0.6435,15094.91209,,,,,,,,,,
0.644,14505.97125,0.644,15985.03796,,,,,,,,,,
0.6445,14471.74849,0.6445,15793.11324,,,,,,,,,,
0.645,14609.90585,0.645,15920.833,,,,,,,,,,
0.6455,14650.39184,0.6455,14956.5494,,,,,,,,,,
0.646,14465.15692,0.646,15896.72414,,,,,,,,,,
0.6465,14652.22429,0.6465,15227.28485,,,,,,,,,,
0.647,14639.51903,0.647,15907.27921,,,,,,,,,,
0.6475,14638.56633,0.6475,15904.27413,,,,,,,,,,
0.648,14603.96555,0.648,15428.895,,,,,,,,,,
0.6485,14674.2787,0.6485,15596.80461,,,,,,,,,,
0.649,14657.34674,0.649,15888.20025,,,,,,,,,,
0.6495,14664.3928,0.6495,15722.27355,,,,,,,,,,
0.65,14650.90656,0.65,15966.46416,,,,,,,,,,
0.6505,14689.30909,0.6505,15852.23906,,,,,,,,,,
0.651,14517.02381,0.651,15879.61337,,,,,,,,,,
0.6515,14441.51397,0.6515,15965.90862,,,,,,,,,,
0.652,14754.61249,0.652,15889.5071,,,,,,,,,,
0.6525,14566.12988,0.6525,15953.75193,,,,,,,,,,
0.653,14679.71953,0.653,15757.55724,,,,,,,,,,
0.6535,14612.99652,0.6535,15959.57859,,,,,,,,,,
0.654,14404.77453,0.654,15895.13271,,,,,,,,,,
0.6545,14768.38068,0.6545,15930.01161,,,,,,,,,,
0.655,14689.14722,0.655,15936.35713,,,,,,,,,,
0.6555,14719.51226,0.6555,16082.35462,,,,,,,,,,
0.656,14751.3746,0.656,15861.71071,,,,,,,,,,
0.6565,14661.64823,0.6565,16038.09419,,,,,,,,,,
0.657,13871.4214,0.657,10415.11231,,,,,,,,,,
0.6575,14685.02882,0.6575,15793.18524,,,,,,,,,,
0.658,14630.53343,0.658,16022.27147,,,,,,,,,,
0.6585,14558.72547,0.6585,15987.38741,,,,,,,,,,
0.659,14680.2714,0.659,15692.5568,,,,,,,,,,
0.6595,14643.80208,0.6595,16009.38108,,,,,,,,,,
0.66,14725.57557,0.66,16073.61695,,,,,,,,,,
0.6605,14682.03518,0.6605,12547.12909,,,,,,,,,,
0.661,14710.67184,0.661,15879.23277,,,,,,,,,,
0.6615,14675.3626,0.6615,16007.38697,,,,,,,,,,
0.662,14539.62224,0.662,16017.34208,,,,,,,,,,
0.6625,14701.57523,0.6625,15908.22171,,,,,,,,,,
0.663,14782.23951,0.663,16044.01846,,,,,,,,,,
0.6635,14677.28719,0.6635,15860.19406,,,,,,,,,,
0.664,14728.78011,0.664,15970.67318,,,,,,,,,,
0.6645,14478.46409,0.6645,16000.95594,,,,,,,,,,
0.665,14605.56209,0.665,15696.0325,,,,,,,,,,
0.6655,14745.29914,0.6655,15526.63415,,,,,,,,,,
0.666,14731.80388,0.666,15673.05907,,,,,,,,,,
0.6665,14793.28178,0.6665,15861.27283,,,,,,,,,,
0.667,14668.64674,0.667,15332.69476,,,,,,,,,,
0.6675,14788.97344,0.6675,15746.39298,,,,,,,,,,
0.668,14789.61708,0.668,15777.59651,,,,,,,,,,
0.6685,14741.5492,0.6685,15888.21195,,,,,,,,,,
0.669,14723.59601,0.669,16027.20471,,,,,,,,,,
0.6695,14823.91704,0.6695,15967.60977,,,,,,,,,,
0.67,14777.01214,0.67,15497.34402,,,,,,,,,,
0.6705,14772.34997,0.6705,15737.62469,,,,,,,,,,
0.671,14738.0132,0.671,16001.93686,,,,,,,,,,
0.6715,14776.95108,0.6715,15909.30741,,,,,,,,,,
0.672,14756.05993,0.672,15920.44825,,,,,,,,,,
0.6725,14728.42658,0.6725,15763.17645,,,,,,,,,,
0.673,14738.79093,0.673,15741.85498,,,,,,,,,,
0.6735,14788.88563,0.6735,15970.94388,,,,,,,,,,
0.674,14781.87229,0.674,15814.82004,,,,,,,,,,
0.6745,14810.0928,0.6745,15786.32247,,,,,,,,,,
0.675,14698.57539,0.675,15616.06246,,,,,,,,,,
0.6755,14741.71691,0.6755,15625.64555,,,,,,,,,,
0.676,14788.66614,0.676,15755.62714,,,,,,,,,,
0.6765,14716.95561,0.6765,16134.07132,,,,,,,,,,
0.677,14810.0915,0.677,15318.09795,,,,,,,,,,
0.6775,14790.74342,0.6775,15956.66335,,,,,,,,,,
0.678,14770.56819,0.678,15427.21248,,,,,,,,,,
0.6785,14733.94843,0.6785,15278.09623,,,,,,,,,,
0.679,14758.17433,0.679,15678.22865,,,,,,,,,,
0.6795,14782.82048,0.6795,15852.27134,,,,,,,,,,
0.68,14885.47105,0.68,15995.1336,,,,,,,,,,
0.6805,14818.66317,0.6805,15097.28004,,,,,,,,,,
0.681,14725.80775,0.681,15728.42345,,,,,,,,,,
0.6815,14805.07132,0.6815,15562.93234,,,,,,,,,,
0.682,14875.97894,0.682,15560.26322,,,,,,,,,,
0.6825,14780.73372,0.6825,14989.75421,,,,,,,,,,
0.683,14429.74109,0.683,16068.57756,,,,,,,,,,
0.6835,14869.90876,0.6835,15685.3666,,,,,,,,,,
0.684,14585.7396,0.684,16033.33658,,,,,,,,,,
0.6845,14780.19173,0.6845,16006.56363,,,,,,,,,,
0.685,14758.96298,0.685,16012.91382,,,,,,,,,,
0.6855,14720.56562,0.6855,15932.23776,,,,,,,,,,
0.686,14831.48193,0.686,10005.00314,,,,,,,,,,
0.6865,14818.2647,0.6865,15717.48661,,,,,,,,,,
0.687,14831.35489,0.687,16087.27049,,,,,,,,,,
0.6875,14834.51623,0.6875,15789.87538,,,,,,,,,,
0.688,14831.61506,0.688,16097.37039,,,,,,,,,,
0.6885,14875.56791,0.6885,16130.3267,,,,,,,,,,
0.689,14830.53681,0.689,16077.07806,,,,,,,,,,
0.6895,14718.05111,0.6895,16043.207,,,,,,,,,,
0.69,14856.69272,0.69,15587.71418,,,,,,,,,,
0.6905,14877.15049,0.6905,15351.22599,,,,,,,,,,
0.691,14862.50101,0.691,15972.23122,,,,,,,,,,
0.6915,14963.20635,0.6915,15949.51795,,,,,,,,,,
0.692,14875.38762,0.692,15961.91786,,,,,,,,,,
0.6925,14902.67117,0.6925,16088.04419,,,,,,,,,,
0.693,14922.34903,0.693,16133.49476,,,,,,,,,,
0.6935,14827.46542,0.6935,16029.16574,,,,,,,,,,
0.694,14939.74792,0.694,15999.06729,,,,,,,,,,
0.6945,14961.43762,0.6945,15476.37388,,,,,,,,,,
0.695,14913.27739,0.695,16053.47938,,,,,,,,,,
0.6955,14925.00469,0.6955,15977.45996,,,,,,,,,,
0.696,14910.38099,0.696,16121.87324,,,,,,,,,,
0.6965,14849.71452,0.6965,15993.83794,,,,,,,,,,
0.697,14088.27865,0.697,15756.63354,,,,,,,,,,
0.6975,14803.65182,0.6975,15974.65081,,,,,,,,,,
0.698,14893.4799,0.698,15807.38345,,,,,,,,,,
0.6985,14834.76756,0.6985,16076.19376,,,,,,,,,,
0.699,15010.7975,0.699,15914.44393,,,,,,,,,,
0.6995,14933.04372,0.6995,16016.14266,,,,,,,,,,
0.7,14977.28514,0.7,15500.74117,,,,,,,,,,
0.7005,15091.20585,0.7005,16089.83527,,,,,,,,,,
0.701,14929.29157,0.701,15426.03213,,,,,,,,,,
0.7015,14955.39032,0.7015,15950.43933,,,,,,,,,,
0.702,14923.23524,0.702,15823.04744,,,,,,,,,,
0.7025,15037.49503,0.7025,15986.08786,,,,,,,,,,
0.703,14943.93494,0.703,16068.92199,,,,,,,,,,
0.7035,14734.82659,0.7035,15984.05134,,,,,,,,,,
0.704,15113.02722,0.704,16080.16254,,,,,,,,,,
0.7045,14738.88439,0.7045,16074.69561,,,,,,,,,,
0.705,15118.6866,0.705,15689.78119,,,,,,,,,,
0.7055,15109.65988,0.7055,15809.54114,,,,,,,,,,
0.706,14956.21234,0.706,15872.83112,,,,,,,,,,
0.7065,15061.99897,0.7065,15402.8284,,,,,,,,,,
0.707,14904.01657,0.707,15912.08164,,,,,,,,,,
0.7075,15016.94974,0.7075,16108.82194,,,,,,,,,,
0.708,15029.84174,0.708,16018.34513,,,,,,,,,,
0.7085,14807.43313,0.7085,16092.63563,,,,,,,,,,
0.709,14879.64747,0.709,15646.88679,,,,,,,,,,
0.7095,15107.35618,0.7095,16034.65137,,,,,,,,,,
0.71,14937.04387,0.71,16052.44887,,,,,,,,,,
0.7105,14848.99377,0.7105,16044.5095,,,,,,,,,,
0.711,15112.25321,0.711,1537.746182,,,,,,,,,,
0.7115,15055.17797,0.7115,16145.92569,,,,,,,,,,
0.712,15164.25682,0.712,15699.98395,,,,,,,,,,
0.7125,15065.76733,0.7125,15807.47983,,,,,,,,,,
0.713,15025.21722,0.713,16049.94039,,,,,,,,,,
0.7135,15130.97456,0.7135,16028.3694,,,,,,,,,,
0.714,15022.72157,0.714,9967.407886,,,,,,,,,,
0.7145,15111.91709,0.7145,15997.59503,,,,,,,,,,
0.715,15189.6727,0.715,16147.59515,,,,,,,,,,
0.7155,15151.0623,0.7155,16132.21055,,,,,,,,,,
0.716,15103.89615,0.716,15753.84084,,,,,,,,,,
0.7165,15098.63787,0.7165,16084.6934,,,,,,,,,,
0.717,15136.35526,0.717,16159.35208,,,,,,,,,,
0.7175,15113.43117,0.7175,16033.04557,,,,,,,,,,
0.718,15052.88868,0.718,15988.92427,,,,,,,,,,
0.7185,15126.97681,0.7185,16007.55751,,,,,,,,,,
0.719,15174.6128,0.719,16092.72683,,,,,,,,,,
0.7195,15175.69084,0.7195,16096.79738,,,,,,,,,,
0.72,15151.59548,0.72,16072.03051,,,,,,,,,,
0.7205,15107.77848,0.7205,16168.73261,,,,,,,,,,
0.721,15169.34424,0.721,15965.25791,,,,,,,,,,
0.7215,15197.66947,0.7215,15649.90478,,,,,,,,,,
0.722,15061.69312,0.722,16112.95918,,,,,,,,,,
0.7225,15031.56335,0.7225,15703.8476,,,,,,,,,,
0.723,15086.11019,0.723,15907.72367,,,,,,,,,,
0.7235,15182.16707,0.7235,15743.25956,,,,,,,,,,
0.724,15141.34397,0.724,16130.41022,,,,,,,,,,
0.7245,15209.05263,0.7245,16095.64979,,,,,,,,,,
0.725,15188.98126,0.725,16065.98232,,,,,,,,,,
0.7255,15188.56904,0.7255,16080.22865,,,,,,,,,,
0.726,15207.30882,0.726,16232.44606,,,,,,,,,,
0.7265,14988.91777,0.7265,15911.35375,,,,,,,,,,
0.727,15165.31207,0.727,16155.4153,,,,,,,,,,
0.7275,14985.493,0.7275,15912.76221,,,,,,,,,,
0.728,15222.54156,0.728,15936.24806,,,,,,,,,,
0.7285,15255.86148,0.7285,15703.85957,,,,,,,,,,
0.729,15208.30014,0.729,2064.678995,,,,,,,,,,
0.7295,15153.56718,0.7295,16009.33692,,,,,,,,,,
0.73,15174.66665,0.73,15715.0604,,,,,,,,,,
0.7305,15161.04077,0.7305,15680.22708,,,,,,,,,,
0.731,15228.40047,0.731,16076.45599,,,,,,,,,,
0.7315,15149.77019,0.7315,16175.09959,,,,,,,,,,
0.732,15198.17091,0.732,7410.113231,,,,,,,,,,
0.7325,15140.76306,0.7325,15926.93667,,,,,,,,,,
0.733,15196.34089,0.733,16159.15673,,,,,,,,,,
0.7335,15202.77622,0.7335,16127.20935,,,,,,,,,,
0.734,15184.56781,0.734,15875.84432,,,,,,,,,,
0.7345,15174.4568,0.7345,16130.2891,,,,,,,,,,
0.735,15199.78929,0.735,15986.47217,,,,,,,,,,
0.7355,15193.59988,0.7355,16157.96816,,,,,,,,,,
0.736,15249.21388,0.736,16086.50797,,,,,,,,,,
0.7365,15223.62375,0.7365,15999.27773,,,,,,,,,,
0.737,15203.60326,0.737,15425.8501,,,,,,,,,,
0.7375,15219.37383,0.7375,15897.52342,,,,,,,,,,
0.738,15210.55866,0.738,15933.45128,,,,,,,,,,
0.7385,15164.8629,0.7385,16029.74626,,,,,,,,,,
0.739,15225.86582,0.739,16082.72981,,,,,,,,,,
0.7395,15183.85522,0.7395,15706.49554,,,,,,,,,,
0.74,15175.80581,0.74,16178.21234,,,,,,,,,,
0.7405,15146.39845,0.7405,16135.12251,,,,,,,,,,
0.741,15235.24241,0.741,15413.12412,,,,,,,,,,
0.7415,15246.03074,0.7415,16144.98347,,,,,,,,,,
0.742,15258.44483,0.742,16131.78773,,,,,,,,,,
0.7425,15028.38784,0.7425,15094.68283,,,,,,,,,,
0.743,15202.27956,0.743,16112.56901,,,,,,,,,,
0.7435,15229.75416,0.7435,15824.42718,,,,,,,,,,
0.744,15299.37252,0.744,16134.87968,,,,,,,,,,
0.7445,15212.52682,0.7445,16096.29464,,,,,,,,,,
0.745,15207.85078,0.745,16039.60823,,,,,,,,,,
0.7455,15283.08939,0.7455,16082.20847,,,,,,,,,,
0.746,15298.94524,0.746,16188.31496,,,,,,,,,,
0.7465,15325.34956,0.7465,15882.19647,,,,,,,,,,
0.747,15256.07446,0.747,16028.27032,,,,,,,,,,
0.7475,15255.38909,0.7475,16045.30138,,,,,,,,,,
0.748,15260.76746,0.748,15731.08432,,,,,,,,,,
0.7485,15263.71394,0.7485,16048.37241,,,,,,,,,,
0.749,15284.96499,0.749,16150.91569,,,,,,,,,,
0.7495,15208.18837,0.7495,16159.31318,,,,,,,,,,
0.75,15242.58966,0.75,16222.03469,,,,,,,,,,
0.7505,15243.58229,0.7505,16120.86772,,,,,,,,,,
0.751,15273.87558,0.751,15974.79776,,,,,,,,,,
0.7515,15325.0087,0.7515,15918.03399,,,,,,,,,,
0.752,15302.38761,0.752,16090.14011,,,,,,,,,,
0.7525,15307.17937,0.7525,15747.1218,,,,,,,,,,
0.753,15268.16676,0.753,16170.32122,,,,,,,,,,
0.7535,15297.07538,0.7535,16043.17843,,,,,,,,,,
0.754,15297.17021,0.754,16142.75129,,,,,,,,,,
0.7545,15311.65455,0.7545,16027.54957,,,,,,,,,,
0.755,15254.93082,0.755,16177.73175,,,,,,,,,,
0.7555,15290.97651,0.7555,15884.11123,,,,,,,,,,
0.756,15360.99263,0.756,15988.31969,,,,,,,,,,
0.7565,15307.39786,0.7565,15949.25682,,,,,,,,,,
0.757,15254.7646,0.757,16219.96127,,,,,,,,,,
0.7575,15362.01893,0.7575,16054.04221,,,,,,,,,,
0.758,15314.86972,0.758,15899.93413,,,,,,,,,,
0.7585,15371.85693,0.7585,16159.3021,,,,,,,,,,
0.759,15350.26084,0.759,16076.41502,,,,,,,,,,
0.7595,15297.18394,0.7595,16140.25855,,,,,,,,,,
0.76,15349.20207,0.76,16180.48338,,,,,,,,,,
0.7605,15352.96247,0.7605,16157.13401,,,,,,,,,,
0.761,15337.66723,0.761,15548.97372,,,,,,,,,,
0.7615,15346.35195,0.7615,16215.25533,,,,,,,,,,
0.762,15380.71051,0.762,16153.1575,,,,,,,,,,
0.7625,15324.27124,0.7625,15991.97552,,,,,,,,,,
0.763,15369.30208,0.763,16105.53515,,,,,,,,,,
0.7635,15340.59217,0.7635,16172.17561,,,,,,,,,,
0.764,15288.16794,0.764,16181.58968,,,,,,,,,,
0.7645,15374.44083,0.7645,16139.47597,,,,,,,,,,
0.765,15356.21171,0.765,15873.4752,,,,,,,,,,
0.7655,15291.19832,0.7655,16163.60659,,,,,,,,,,
0.766,15340.57709,0.766,15773.35162,,,,,,,,,,
0.7665,15392.18182,0.7665,15790.24517,,,,,,,,,,
0.767,15360.09493,0.767,16005.74405,,,,,,,,,,
0.7675,15368.7689,0.7675,16084.86715,,,,,,,,,,
0.768,15373.64956,0.768,15878.25731,,,,,,,,,,
0.7685,15388.5697,0.7685,15769.58162,,,,,,,,,,
0.769,15416.14809,0.769,16137.42228,,,,,,,,,,
0.7695,15393.4657,0.7695,16091.18683,,,,,,,,,,
0.77,15410.86587,0.77,15648.30224,,,,,,,,,,
0.7705,15400.22699,0.7705,15749.09268,,,,,,,,,,
0.771,15417.68334,0.771,16074.44581,,,,,,,,,,
0.7715,15403.41045,0.7715,15609.62686,,,,,,,,,,
0.772,15388.44095,0.772,16211.00219,,,,,,,,,,
0.7725,15350.7958,0.7725,16123.65636,,,,,,,,,,
0.773,15356.31793,0.773,15916.75281,,,,,,,,,,
0.7735,15432.14385,0.7735,16115.61062,,,,,,,,,,
0.774,15350.35937,0.774,16158.68335,,,,,,,,,,
0.7745,15415.65891,0.7745,15577.10139,,,,,,,,,,
0.775,15436.17898,0.775,16233.1977,,,,,,,,,,
0.7755,15403.01006,0.7755,16021.90525,,,,,,,,,,
0.776,15412.87708,0.776,15905.85479,,,,,,,,,,
0.7765,15390.36422,0.7765,16082.23486,,,,,,,,,,
0.777,15396.59076,0.777,15991.60802,,,,,,,,,,
0.7775,15392.72253,0.7775,16117.7162,,,,,,,,,,
0.778,15461.51974,0.778,15757.63679,,,,,,,,,,
0.7785,15470.90417,0.7785,15910.02186,,,,,,,,,,
0.779,15403.06039,0.779,16059.47945,,,,,,,,,,
0.7795,15474.09213,0.7795,16094.75827,,,,,,,,,,
0.78,15462.55117,0.78,16159.22894,,,,,,,,,,
0.7805,15492.79523,0.7805,16173.55872,,,,,,,,,,
0.781,15337.41283,0.781,16001.50967,,,,,,,,,,
0.7815,15456.90597,0.7815,10532.4773,,,,,,,,,,
0.782,15419.81318,0.782,16144.17768,,,,,,,,,,
0.7825,15443.88447,0.7825,15745.34289,,,,,,,,,,
0.783,15496.92216,0.783,16170.60102,,,,,,,,,,
0.7835,15477.98631,0.7835,16211.41632,,,,,,,,,,
0.784,15468.73848,0.784,15853.81555,,,,,,,,,,
0.7845,15437.24409,0.7845,16136.07567,,,,,,,,,,
0.785,15520.14705,0.785,16175.61026,,,,,,,,,,
0.7855,15442.40277,0.7855,16152.12217,,,,,,,,,,
0.786,15450.10476,0.786,16181.12688,,,,,,,,,,
0.7865,15467.6382,0.7865,16252.98734,,,,,,,,,,
0.787,15388.82157,0.787,16239.60663,,,,,,,,,,
0.7875,15483.64336,0.7875,16228.71717,,,,,,,,,,
0.788,15458.50812,0.788,16216.25246,,,,,,,,,,
0.7885,15466.9379,0.7885,16143.63172,,,,,,,,,,
0.789,15499.81833,0.789,16001.78075,,,,,,,,,,
0.7895,15550.02409,0.7895,16136.10143,,,,,,,,,,
0.79,15543.06701,0.79,15809.41789,,,,,,,,,,
0.7905,15498.79962,0.7905,15382.92997,,,,,,,,,,
0.791,15508.53742,0.791,16034.89636,,,,,,,,,,
0.7915,15503.87061,0.7915,1096.80423,,,,,,,,,,
0.792,15484.0862,0.792,15987.07854,,,,,,,,,,
0.7925,15539.97158,0.7925,16232.93957,,,,,,,,,,
0.793,15506.37232,0.793,16131.44872,,,,,,,,,,
0.7935,15477.65312,0.7935,15780.03313,,,,,,,,,,
0.794,15557.89067,0.794,16138.32247,,,,,,,,,,
0.7945,14674.08476,0.7945,16258.37937,,,,,,,,,,
0.795,15501.2455,0.795,16219.95561,,,,,,,,,,
0.7955,15491.15951,0.7955,16192.54641,,,,,,,,,,
0.796,15498.32295,0.796,16186.14242,,,,,,,,,,
0.7965,15478.78769,0.7965,16123.46688,,,,,,,,,,
0.797,15400.50846,0.797,16129.80179,,,,,,,,,,
0.7975,15514.74746,0.7975,16106.2743,,,,,,,,,,
0.798,15537.52676,0.798,16266.09679,,,,,,,,,,
0.7985,15542.57225,0.7985,15310.50537,,,,,,,,,,
0.799,15536.27118,0.799,16069.46991,,,,,,,,,,
0.7995,15522.84067,0.7995,15952.97906,,,,,,,,,,
0.8,15604.42491,0.8,1045.625302,,,,,,,,,,
0.8005,15495.05918,0.8005,16001.40117,,,,,,,,,,
