SMFP(Ours),,SMFP w/o CrossQ,,SAC Flow-T,,SAC Flow-G,,DIME,,Crossq,,QVPO,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.3595,493.6331375,0.3595,6581.818677,,,,,,,,,,
0.36,10596.3357,0.36,5140.25912,,,,,,,,,,
0.3605,174.829542,0.3605,6614.347288,,,,,,,,,,
0.361,10529.14073,0.361,6460.0618,,,,,,,,,,
0.3615,10356.78095,0.3615,6706.149204,,,,,,,,,,
0.362,10426.39415,0.362,6836.803607,,,,,,,,,,
0.3625,4590.066149,0.3625,1034.510713,,,,,,,,,,
0.363,10364.70048,0.363,1429.106786,,,,,,,,,,
0.3635,10384.42944,0.3635,6765.718475,,,,,,,,,,
0.364,10516.53164,0.364,6706.186104,,,,,,,,,,
0.3645,10385.66198,0.3645,6733.250189,,,,,,,,,,
0.365,868.1046734,0.365,6681.816657,,,,,,,,,,
0.3655,168.2088043,0.3655,6618.764244,,,,,,,,,,
0.366,178.2036883,0.366,6695.162227,,,,,,,,,,
0.3665,10568.96395,0.3665,6623.71322,,,,,,,,,,
0.367,10566.92008,0.367,6290.739338,,,,,,,,,,
0.3675,10451.21941,0.3675,6623.607868,,,,,,,,,,
0.368,157.295663,0.368,6534.277437,,,,,,,,,,
0.3685,184.5981625,0.3685,6616.602868,,,,,,,,,,
0.369,196.8779293,0.369,6723.916773,,,,,,,,,,
0.3695,10495.19298,0.3695,6555.941434,,,,,,,,,,
0.37,10397.71726,0.37,3426.38192,,,,,,,,,,
0.3705,167.4510561,0.3705,6564.721336,,,,,,,,,,
0.371,10451.62682,0.371,81.59237948,,,,,,,,,,
0.3715,10511.36236,0.3715,71.74000233,,,,,,,,,,
0.372,10629.34575,0.372,6577.381683,,,,,,,,,,
0.3725,10307.28661,0.3725,6811.351561,,,,,,,,,,
0.373,892.9721903,0.373,6671.758438,,,,,,,,,,
0.3735,10526.70179,0.3735,6745.088723,,,,,,,,,,
0.374,10530.56063,0.374,6551.98837,,,,,,,,,,
0.3745,10649.15383,0.3745,6537.223974,,,,,,,,,,
0.375,10375.02953,0.375,6652.781579,,,,,,,,,,
0.3755,10675.28756,0.3755,6796.057381,,,,,,,,,,
0.376,10528.58647,0.376,6639.962874,,,,,,,,,,
0.3765,10464.59492,0.3765,6704.477132,,,,,,,,,,
0.377,10477.57888,0.377,6740.923141,,,,,,,,,,
0.3775,10418.21452,0.3775,6811.369642,,,,,,,,,,
0.378,10548.03875,0.378,6794.359265,,,,,,,,,,
0.3785,10497.88913,0.3785,6721.516594,,,,,,,,,,
0.379,10628.93291,0.379,6701.27784,,,,,,,,,,
0.3795,10402.37367,0.3795,378.5101933,,,,,,,,,,
0.38,10565.55815,0.38,6728.463506,,,,,,,,,,
0.3805,10529.76889,0.3805,292.2558446,,,,,,,,,,
0.381,10437.93511,0.381,6828.588795,,,,,,,,,,
0.3815,10598.02154,0.3815,6431.410375,,,,,,,,,,
0.382,222.4953251,0.382,6812.045726,,,,,,,,,,
0.3825,10586.33371,0.3825,2307.595939,,,,,,,,,,
0.383,10561.34812,0.383,3308.287699,,,,,,,,,,
0.3835,10430.68299,0.3835,1344.458375,,,,,,,,,,
0.384,10542.4066,0.384,4565.72412,,,,,,,,,,
0.3845,374.1381645,0.3845,4811.445843,,,,,,,,,,
0.385,10508.10659,0.385,6189.922354,,,,,,,,,,
0.3855,10269.12462,0.3855,6765.997595,,,,,,,,,,
0.386,177.5056047,0.386,6696.971036,,,,,,,,,,
0.3865,10457.77085,0.3865,3992.501901,,,,,,,,,,
0.387,10576.26293,0.387,4990.746879,,,,,,,,,,
0.3875,10491.02621,0.3875,3419.299351,,,,,,,,,,
0.388,367.1076299,0.388,6518.536302,,,,,,,,,,
0.3885,10681.46218,0.3885,4114.918834,,,,,,,,,,
0.389,10684.28631,0.389,6417.310831,,,,,,,,,,
0.3895,134.2437992,0.3895,6766.860508,,,,,,,,,,
0.39,5344.018054,0.39,6847.398621,,,,,,,,,,
0.3905,10751.44376,0.3905,4890.214144,,,,,,,,,,
0.391,10412.65474,0.391,6709.060389,,,,,,,,,,
0.3915,10642.85706,0.3915,6675.482463,,,,,,,,,,
0.392,10585.07713,0.392,6647.31228,,,,,,,,,,
0.3925,184.6376549,0.3925,6728.869875,,,,,,,,,,
0.393,10734.47566,0.393,6734.594367,,,,,,,,,,
0.3935,10641.5958,0.3935,6845.320705,,,,,,,,,,
0.394,10478.61777,0.394,6750.003937,,,,,,,,,,
0.3945,10607.98279,0.3945,6961.501295,,,,,,,,,,
0.395,126.551044,0.395,5759.577772,,,,,,,,,,
0.3955,10686.94904,0.3955,6707.921961,,,,,,,,,,
0.396,10547.7268,0.396,6776.439225,,,,,,,,,,
0.3965,10530.60644,0.3965,6766.777675,,,,,,,,,,
0.397,10605.89194,0.397,6727.380212,,,,,,,,,,
0.3975,5875.524039,0.3975,6788.544588,,,,,,,,,,
0.398,10534.28941,0.398,3684.029546,,,,,,,,,,
0.3985,10377.75881,0.3985,6709.137825,,,,,,,,,,
0.399,10499.11993,0.399,6896.284163,,,,,,,,,,
0.3995,9373.923777,0.3995,6910.520448,,,,,,,,,,
0.4,10534.10864,0.4,6858.143838,,,,,,,,,,
0.4005,10410.58378,0.4005,4674.249479,,,,,,,,,,
0.401,10435.32903,0.401,6700.914001,,,,,,,,,,
0.4015,10372.31344,0.4015,557.4422372,,,,,,,,,,
0.402,10528.92407,0.402,6792.901312,,,,,,,,,,
0.4025,10483.16625,0.4025,6693.848496,,,,,,,,,,
0.403,217.6246698,0.403,6611.94069,,,,,,,,,,
0.4035,10512.62101,0.4035,6514.683304,,,,,,,,,,
0.404,10424.39197,0.404,6466.014058,,,,,,,,,,
0.4045,10561.28363,0.4045,6532.188759,,,,,,,,,,
0.405,10719.3437,0.405,6729.1577,,,,,,,,,,
0.4055,10515.03772,0.4055,6789.008799,,,,,,,,,,
0.406,10515.77462,0.406,6845.07673,,,,,,,,,,
0.4065,258.4088355,0.4065,6844.851047,,,,,,,,,,
0.407,10491.38941,0.407,6747.791179,,,,,,,,,,
0.4075,10364.69579,0.4075,6747.534908,,,,,,,,,,
0.408,10627.76966,0.408,6870.68028,,,,,,,,,,
0.4085,122.6232933,0.4085,6794.905729,,,,,,,,,,
0.409,10692.91966,0.409,6900.333004,,,,,,,,,,
0.4095,122.2078686,0.4095,6912.971037,,,,,,,,,,
0.41,125.6278221,0.41,6976.803856,,,,,,,,,,
0.4105,119.9549194,0.4105,6775.98419,,,,,,,,,,
0.411,108.9702914,0.411,6771.525936,,,,,,,,,,
0.4115,10079.81998,0.4115,6935.861624,,,,,,,,,,
0.412,10505.24224,0.412,6874.986451,,,,,,,,,,
0.4125,106.2972984,0.4125,6898.67992,,,,,,,,,,
0.413,10444.12729,0.413,6744.390403,,,,,,,,,,
0.4135,10329.61363,0.4135,6765.145827,,,,,,,,,,
0.414,10207.34139,0.414,6654.083709,,,,,,,,,,
0.4145,9681.175409,0.4145,6841.783746,,,,,,,,,,
0.415,10373.07277,0.415,6728.893983,,,,,,,,,,
0.4155,351.4825971,0.4155,6861.484033,,,,,,,,,,
0.416,3324.628274,0.416,3275.396455,,,,,,,,,,
0.4165,10474.00039,0.4165,1960.179661,,,,,,,,,,
0.417,10467.07271,0.417,6985.576101,,,,,,,,,,
0.4175,10601.21096,0.4175,6951.695997,,,,,,,,,,
0.418,10650.28582,0.418,6941.08521,,,,,,,,,,
0.4185,10702.06993,0.4185,6862.003385,,,,,,,,,,
0.419,10577.22228,0.419,7084.731081,,,,,,,,,,
0.4195,353.8889837,0.4195,6941.433135,,,,,,,,,,
0.42,10581.61678,0.42,7052.922392,,,,,,,,,,
0.4205,10662.49248,0.4205,6980.305136,,,,,,,,,,
0.421,10443.62807,0.421,6923.632354,,,,,,,,,,
0.4215,10532.43024,0.4215,7013.356416,,,,,,,,,,
0.422,10370.79451,0.422,6842.658095,,,,,,,,,,
0.4225,10463.0505,0.4225,6947.495277,,,,,,,,,,
0.423,10656.31918,0.423,6782.750628,,,,,,,,,,
0.4235,10625.3863,0.4235,6988.324365,,,,,,,,,,
0.424,10674.14338,0.424,6983.356978,,,,,,,,,,
0.4245,10539.10487,0.4245,4299.473913,,,,,,,,,,
0.425,10524.59336,0.425,7050.112588,,,,,,,,,,
0.4255,10461.2008,0.4255,6828.199164,,,,,,,,,,
0.426,10466.30849,0.426,6986.942624,,,,,,,,,,
0.4265,10582.32099,0.4265,6979.147612,,,,,,,,,,
0.427,108.8509997,0.427,560.026971,,,,,,,,,,
0.4275,10523.35831,0.4275,7008.365076,,,,,,,,,,
0.428,10485.21602,0.428,7134.375885,,,,,,,,,,
0.4285,10649.99036,0.4285,7058.913917,,,,,,,,,,
0.429,10703.62343,0.429,7000.369783,,,,,,,,,,
0.4295,10603.72592,0.4295,6823.287472,,,,,,,,,,
0.43,10542.99673,0.43,6980.684564,,,,,,,,,,
0.4305,346.4002667,0.4305,6826.320252,,,,,,,,,,
0.431,10607.10338,0.431,6852.906864,,,,,,,,,,
0.4315,10695.82008,0.4315,7031.550627,,,,,,,,,,
0.432,10582.54514,0.432,6907.31441,,,,,,,,,,
0.4325,10397.81988,0.4325,7205.045187,,,,,,,,,,
0.433,10527.51052,0.433,7061.39883,,,,,,,,,,
0.4335,10715.73556,0.4335,7236.024984,,,,,,,,,,
0.434,10727.32635,0.434,7009.364645,,,,,,,,,,
0.4345,10575.91854,0.4345,6874.927679,,,,,,,,,,
0.435,10519.00149,0.435,6911.74222,,,,,,,,,,
0.4355,138.7489606,0.4355,6795.950803,,,,,,,,,,
0.436,10601.43467,0.436,6905.351239,,,,,,,,,,
0.4365,10640.57589,0.4365,6896.427872,,,,,,,,,,
0.437,10713.97364,0.437,6918.46919,,,,,,,,,,
0.4375,10615.10588,0.4375,597.8516398,,,,,,,,,,
0.438,10641.18306,0.438,7180.040724,,,,,,,,,,
0.4385,10635.61853,0.4385,7144.823876,,,,,,,,,,
0.439,10695.28012,0.439,7212.907967,,,,,,,,,,
0.4395,10645.95782,0.4395,7198.257891,,,,,,,,,,
0.44,249.2478885,0.44,7078.409869,,,,,,,,,,
0.4405,10540.21584,0.4405,7145.990995,,,,,,,,,,
0.441,3845.811833,0.441,7198.029858,,,,,,,,,,
0.4415,10337.35683,0.4415,7153.032854,,,,,,,,,,
0.442,10443.05962,0.442,7129.964919,,,,,,,,,,
0.4425,313.98107,0.4425,7084.138098,,,,,,,,,,
0.443,10757.81032,0.443,7139.116382,,,,,,,,,,
0.4435,10655.37039,0.4435,7257.649027,,,,,,,,,,
0.444,10662.55416,0.444,7170.261044,,,,,,,,,,
0.4445,10558.29548,0.4445,7269.897794,,,,,,,,,,
0.445,10569.57505,0.445,7139.890194,,,,,,,,,,
0.4455,10746.24775,0.4455,7352.999416,,,,,,,,,,
0.446,10619.80168,0.446,7262.380142,,,,,,,,,,
0.4465,10497.04981,0.4465,7285.901679,,,,,,,,,,
0.447,10646.01838,0.447,7346.407353,,,,,,,,,,
0.4475,2906.663417,0.4475,7239.948188,,,,,,,,,,
0.448,10593.60722,0.448,7195.363944,,,,,,,,,,
0.4485,10639.35871,0.4485,7069.134144,,,,,,,,,,
0.449,10704.37635,0.449,7401.455024,,,,,,,,,,
0.4495,10709.54634,0.4495,188.9687537,,,,,,,,,,
0.45,216.6800597,0.45,3009.654445,,,,,,,,,,
0.4505,10859.50233,0.4505,7248.592398,,,,,,,,,,
0.451,10546.34793,0.451,7281.72206,,,,,,,,,,
0.4515,10729.91895,0.4515,7310.965215,,,,,,,,,,
0.452,10764.7544,0.452,7173.628388,,,,,,,,,,
0.4525,10691.3987,0.4525,7040.501845,,,,,,,,,,
0.453,10575.52221,0.453,7056.073436,,,,,,,,,,
0.4535,10703.76063,0.4535,7295.009116,,,,,,,,,,
0.454,10840.40017,0.454,7187.159419,,,,,,,,,,
0.4545,10707.68007,0.4545,7154.269098,,,,,,,,,,
0.455,114.2518509,0.455,7291.287719,,,,,,,,,,
0.4555,10752.82219,0.4555,7008.920441,,,,,,,,,,
0.456,479.2286738,0.456,5022.268387,,,,,,,,,,
0.4565,10715.44092,0.4565,6969.252573,,,,,,,,,,
0.457,10717.93461,0.457,7030.919178,,,,,,,,,,
0.4575,10610.62756,0.4575,6951.73232,,,,,,,,,,
0.458,10751.34106,0.458,7110.32118,,,,,,,,,,
0.4585,10660.49319,0.4585,7195.384844,,,,,,,,,,
0.459,10801.77646,0.459,173.4257905,,,,,,,,,,
0.4595,10817.39191,0.4595,7133.87291,,,,,,,,,,
0.46,10798.40003,0.46,7105.978781,,,,,,,,,,
0.4605,10908.04456,0.4605,6913.21419,,,,,,,,,,
0.461,10764.54891,0.461,7030.650547,,,,,,,,,,
0.4615,10933.03748,0.4615,7175.505721,,,,,,,,,,
0.462,10640.51608,0.462,7176.353011,,,,,,,,,,
0.4625,10709.21861,0.4625,7119.430564,,,,,,,,,,
0.463,10650.23465,0.463,7253.984312,,,,,,,,,,
0.4635,10797.07824,0.4635,7139.241444,,,,,,,,,,
0.464,10760.34389,0.464,7241.541075,,,,,,,,,,
0.4645,10801.79398,0.4645,7087.090477,,,,,,,,,,
0.465,10769.35562,0.465,7335.062836,,,,,,,,,,
0.4655,10890.12615,0.4655,7186.10943,,,,,,,,,,
0.466,10765.25244,0.466,7239.601587,,,,,,,,,,
0.4665,10946.33268,0.4665,342.7294102,,,,,,,,,,
0.467,10802.83574,0.467,7362.291479,,,,,,,,,,
0.4675,10811.83758,0.4675,7305.508505,,,,,,,,,,
0.468,10828.35565,0.468,7324.816897,,,,,,,,,,
0.4685,10696.70144,0.4685,7217.971516,,,,,,,,,,
0.469,10802.45162,0.469,7170.641063,,,,,,,,,,
0.4695,10870.25304,0.4695,7369.449997,,,,,,,,,,
0.47,10779.07256,0.47,7295.031222,,,,,,,,,,
0.4705,10793.52118,0.4705,7337.561234,,,,,,,,,,
0.471,10790.21722,0.471,7373.842004,,,,,,,,,,
0.4715,10803.28984,0.4715,7335.843817,,,,,,,,,,
0.472,10782.353,0.472,7339.689087,,,,,,,,,,
0.4725,10795.31129,0.4725,7239.675601,,,,,,,,,,
0.473,10799.3317,0.473,7326.035933,,,,,,,,,,
0.4735,10740.06838,0.4735,7272.734519,,,,,,,,,,
0.474,10781.83284,0.474,7112.066017,,,,,,,,,,
0.4745,10799.80326,0.4745,7176.021888,,,,,,,,,,
0.475,10901.19205,0.475,6705.825805,,,,,,,,,,
0.4755,10794.70952,0.4755,7056.691338,,,,,,,,,,
0.476,10890.46875,0.476,7286.314062,,,,,,,,,,
0.4765,10782.20255,0.4765,7061.373017,,,,,,,,,,
0.477,10901.22777,0.477,7192.946969,,,,,,,,,,
0.4775,10948.43543,0.4775,1278.375189,,,,,,,,,,
0.478,434.5065584,0.478,7315.482995,,,,,,,,,,
0.4785,10721.55397,0.4785,83.87820067,,,,,,,,,,
0.479,11121.00743,0.479,7261.691639,,,,,,,,,,
0.4795,10785.62783,0.4795,6987.293356,,,,,,,,,,
0.48,10972.0326,0.48,7243.384054,,,,,,,,,,
0.4805,10992.33886,0.4805,1529.225461,,,,,,,,,,
0.481,10936.45788,0.481,7246.534643,,,,,,,,,,
0.4815,10931.41949,0.4815,7268.748754,,,,,,,,,,
0.482,10795.10234,0.482,7340.889996,,,,,,,,,,
0.4825,10949.31311,0.4825,7253.54205,,,,,,,,,,
0.483,10897.31729,0.483,7261.124015,,,,,,,,,,
0.4835,11031.88795,0.4835,7267.426885,,,,,,,,,,
0.484,10986.28972,0.484,7327.53464,,,,,,,,,,
0.4845,10957.02692,0.4845,89.35972551,,,,,,,,,,
0.485,11027.18196,0.485,7299.254006,,,,,,,,,,
0.4855,369.9565837,0.4855,7327.534004,,,,,,,,,,
0.486,11015.4838,0.486,7289.381119,,,,,,,,,,
0.4865,11000.7226,0.4865,7343.06273,,,,,,,,,,
0.487,184.9509464,0.487,7433.888545,,,,,,,,,,
0.4875,10930.53904,0.4875,7380.799025,,,,,,,,,,
0.488,10913.83219,0.488,7430.967085,,,,,,,,,,
0.4885,10809.935,0.4885,7289.976558,,,,,,,,,,
0.489,10802.15961,0.489,7317.112879,,,,,,,,,,
0.4895,10773.48575,0.4895,7373.596311,,,,,,,,,,
0.49,10925.228,0.49,7426.399932,,,,,,,,,,
0.4905,10983.07575,0.4905,7346.653908,,,,,,,,,,
0.491,10841.16336,0.491,4536.890933,,,,,,,,,,
0.4915,10609.59492,0.4915,7170.809714,,,,,,,,,,
0.492,10797.58283,0.492,7334.818237,,,,,,,,,,
0.4925,10917.02597,0.4925,7420.089313,,,,,,,,,,
0.493,104.8712791,0.493,7362.542687,,,,,,,,,,
0.4935,114.0012506,0.4935,7427.980775,,,,,,,,,,
0.494,11042.4226,0.494,7352.698436,,,,,,,,,,
0.4945,10952.21411,0.4945,7444.964679,,,,,,,,,,
0.495,10905.41216,0.495,7384.022275,,,,,,,,,,
0.4955,10811.54184,0.4955,7420.691073,,,,,,,,,,
0.496,11003.90567,0.496,7345.401339,,,,,,,,,,
0.4965,10891.9574,0.4965,7261.221682,,,,,,,,,,
0.497,10958.84735,0.497,7472.103872,,,,,,,,,,
0.4975,11033.26646,0.4975,202.4946637,,,,,,,,,,
0.498,11010.11896,0.498,7364.5271,,,,,,,,,,
0.4985,10927.83254,0.4985,608.8451628,,,,,,,,,,
0.499,10933.80278,0.499,7270.466788,,,,,,,,,,
0.4995,10965.0948,0.4995,7193.635884,,,,,,,,,,
0.5,11029.20448,0.5,7185.363632,,,,,,,,,,
0.5005,10845.14968,0.5005,7204.837026,,,,,,,,,,
0.501,10931.68077,0.501,4599.542882,,,,,,,,,,
0.5015,9000.203167,0.5015,7398.122765,,,,,,,,,,
0.502,10962.43494,0.502,7166.965028,,,,,,,,,,
0.5025,10862.92662,0.5025,7334.099889,,,,,,,,,,
0.503,11003.067,0.503,7173.58293,,,,,,,,,,
0.5035,11044.27457,0.5035,7320.032466,,,,,,,,,,
0.504,11055.01979,0.504,7314.849344,,,,,,,,,,
0.5045,10985.96477,0.5045,7283.154098,,,,,,,,,,
0.505,11041.05613,0.505,7444.792171,,,,,,,,,,
0.5055,10972.60536,0.5055,7436.233241,,,,,,,,,,
0.506,10911.7788,0.506,7386.312681,,,,,,,,,,
0.5065,11014.0741,0.5065,7453.272307,,,,,,,,,,
0.507,11039.39619,0.507,7487.540874,,,,,,,,,,
0.5075,10936.00684,0.5075,7397.34141,,,,,,,,,,
0.508,495.2722719,0.508,7393.315386,,,,,,,,,,
0.5085,10881.50815,0.5085,7469.30359,,,,,,,,,,
0.509,10937.61534,0.509,7452.50024,,,,,,,,,,
0.5095,11087.96362,0.5095,7412.516141,,,,,,,,,,
0.51,10936.47007,0.51,7416.16726,,,,,,,,,,
0.5105,11007.40867,0.5105,7412.603324,,,,,,,,,,
0.511,10956.65162,0.511,7471.339839,,,,,,,,,,
0.5115,11037.1525,0.5115,7334.757967,,,,,,,,,,
0.512,11079.746,0.512,7354.525408,,,,,,,,,,
0.5125,10973.25912,0.5125,7463.360759,,,,,,,,,,
0.513,381.6326197,0.513,7376.752256,,,,,,,,,,
0.5135,10896.75625,0.5135,7423.5778,,,,,,,,,,
0.514,11076.594,0.514,7351.165262,,,,,,,,,,
0.5145,10929.87283,0.5145,7402.261635,,,,,,,,,,
0.515,11079.48985,0.515,7348.705635,,,,,,,,,,
0.5155,10998.95051,0.5155,7365.844676,,,,,,,,,,
0.516,11017.89554,0.516,7280.322212,,,,,,,,,,
0.5165,11056.78511,0.5165,7359.023259,,,,,,,,,,
0.517,11022.55986,0.517,7365.348484,,,,,,,,,,
0.5175,11036.89633,0.5175,7339.741978,,,,,,,,,,
0.518,10967.12862,0.518,7445.745864,,,,,,,,,,
0.5185,11113.97322,0.5185,7420.94068,,,,,,,,,,
0.519,11095.53572,0.519,7380.547885,,,,,,,,,,
0.5195,389.3894318,0.5195,7497.576472,,,,,,,,,,
0.52,11110.41614,0.52,7452.56479,,,,,,,,,,
0.5205,10973.42594,0.5205,7381.380569,,,,,,,,,,
0.521,11020.22352,0.521,7448.132835,,,,,,,,,,
0.5215,11094.8837,0.5215,7481.618304,,,,,,,,,,
0.522,11142.2272,0.522,7424.822797,,,,,,,,,,
0.5225,11041.35528,0.5225,7330.599859,,,,,,,,,,
0.523,11063.07336,0.523,7329.843697,,,,,,,,,,
0.5235,11086.95684,0.5235,7389.927982,,,,,,,,,,
0.524,11123.85284,0.524,7371.1426,,,,,,,,,,
0.5245,11096.90752,0.5245,7343.575783,,,,,,,,,,
0.525,11029.64206,0.525,7274.256961,,,,,,,,,,
0.5255,11182.42273,0.5255,7430.259445,,,,,,,,,,
0.526,11044.46553,0.526,7394.607987,,,,,,,,,,
0.5265,11136.4892,0.5265,7300.488446,,,,,,,,,,
0.527,11068.60818,0.527,307.1497963,,,,,,,,,,
0.5275,10982.89103,0.5275,7424.768787,,,,,,,,,,
0.528,10987.21833,0.528,7367.890201,,,,,,,,,,
0.5285,10991.76049,0.5285,7403.539372,,,,,,,,,,
0.529,10982.41976,0.529,7419.442304,,,,,,,,,,
0.5295,11138.95616,0.5295,7407.950687,,,,,,,,,,
0.53,11079.05541,0.53,7466.930088,,,,,,,,,,
0.5305,11099.43249,0.5305,7392.396474,,,,,,,,,,
0.531,622.8443843,0.531,7384.193681,,,,,,,,,,
0.5315,10793.18247,0.5315,7427.5518,,,,,,,,,,
0.532,203.0571775,0.532,7474.124321,,,,,,,,,,
0.5325,176.1295274,0.5325,7315.094708,,,,,,,,,,
0.533,10729.37672,0.533,7496.149624,,,,,,,,,,
0.5335,10943.66591,0.5335,7420.690168,,,,,,,,,,
0.534,367.3731577,0.534,7429.019071,,,,,,,,,,
0.5345,524.3690673,0.5345,7408.277946,,,,,,,,,,
0.535,426.2782408,0.535,7337.296901,,,,,,,,,,
0.5355,127.4836423,0.5355,7410.092139,,,,,,,,,,
0.536,274.7866084,0.536,7230.700901,,,,,,,,,,
0.5365,11134.71037,0.5365,7381.438192,,,,,,,,,,
0.537,11140.97745,0.537,7349.702011,,,,,,,,,,
0.5375,11088.76914,0.5375,7417.243229,,,,,,,,,,
0.538,11016.89549,0.538,7372.256575,,,,,,,,,,
0.5385,164.3192944,0.5385,7370.037726,,,,,,,,,,
0.539,11009.12126,0.539,7339.665346,,,,,,,,,,
0.5395,11118.21234,0.5395,7352.409555,,,,,,,,,,
0.54,11132.35717,0.54,7342.306828,,,,,,,,,,
0.5405,319.2612154,0.5405,7347.967345,,,,,,,,,,
0.541,157.7434431,0.541,7395.552796,,,,,,,,,,
0.5415,10856.06489,0.5415,7301.242822,,,,,,,,,,
0.542,11114.69209,0.542,7349.009983,,,,,,,,,,
0.5425,384.0147422,0.5425,7297.627598,,,,,,,,,,
0.543,291.3223231,0.543,7358.706077,,,,,,,,,,
0.5435,11162.11018,0.5435,7375.957126,,,,,,,,,,
0.544,11156.88036,0.544,7373.33823,,,,,,,,,,
0.5445,11027.81245,0.5445,7379.09797,,,,,,,,,,
0.545,11061.66697,0.545,7446.825703,,,,,,,,,,
0.5455,11076.93924,0.5455,7431.672521,,,,,,,,,,
0.546,11093.84079,0.546,72.91086309,,,,,,,,,,
0.5465,10807.32406,0.5465,7308.888602,,,,,,,,,,
0.547,11104.65261,0.547,7292.196829,,,,,,,,,,
0.5475,10980.74415,0.5475,7250.622216,,,,,,,,,,
0.548,11004.11265,0.548,7382.952698,,,,,,,,,,
0.5485,11156.51312,0.5485,7378.66776,,,,,,,,,,
0.549,11072.25381,0.549,7374.116138,,,,,,,,,,
0.5495,11163.04929,0.5495,7406.637816,,,,,,,,,,
0.55,11094.13567,0.55,7382.95674,,,,,,,,,,
0.5505,11090.04151,0.5505,7344.31237,,,,,,,,,,
0.551,11116.33834,0.551,241.6056038,,,,,,,,,,
0.5515,11062.35042,0.5515,7460.154588,,,,,,,,,,
0.552,11154.54653,0.552,7437.968746,,,,,,,,,,
0.5525,11136.60695,0.5525,7496.297509,,,,,,,,,,
0.553,11094.62696,0.553,7383.332147,,,,,,,,,,
0.5535,128.7653725,0.5535,7450.803463,,,,,,,,,,
0.554,11068.87108,0.554,7389.997208,,,,,,,,,,
0.5545,11079.41044,0.5545,7391.40587,,,,,,,,,,
0.555,11032.93765,0.555,7353.8134,,,,,,,,,,
0.5555,11208.70005,0.5555,7374.62306,,,,,,,,,,
0.556,11128.85777,0.556,7360.884399,,,,,,,,,,
0.5565,11139.97693,0.5565,7381.313509,,,,,,,,,,
0.557,11119.36969,0.557,7329.954842,,,,,,,,,,
0.5575,11207.60267,0.5575,7445.38397,,,,,,,,,,
0.558,11151.90963,0.558,7466.854931,,,,,,,,,,
0.5585,219.7942055,0.5585,7403.475881,,,,,,,,,,
0.559,11161.41922,0.559,7400.858309,,,,,,,,,,
0.5595,11254.17827,0.5595,7316.90662,,,,,,,,,,
0.56,147.0774104,0.56,7379.273881,,,,,,,,,,
0.5605,11232.85846,0.5605,7389.505001,,,,,,,,,,
0.561,11148.53004,0.561,7372.158318,,,,,,,,,,
0.5615,11150.33392,0.5615,7304.03628,,,,,,,,,,
0.562,11149.99136,0.562,7340.307633,,,,,,,,,,
0.5625,342.3203938,0.5625,7379.004651,,,,,,,,,,
0.563,11233.97744,0.563,7458.366659,,,,,,,,,,
0.5635,11138.12632,0.5635,7378.691158,,,,,,,,,,
0.564,11279.42511,0.564,7394.594065,,,,,,,,,,
0.5645,11251.99827,0.5645,7392.55628,,,,,,,,,,
0.565,11017.98709,0.565,7406.948731,,,,,,,,,,
0.5655,11213.11224,0.5655,7370.307691,,,,,,,,,,
0.566,141.0331223,0.566,7317.729095,,,,,,,,,,
0.5665,11199.78787,0.5665,7347.0249,,,,,,,,,,
0.567,11267.27392,0.567,7400.687985,,,,,,,,,,
0.5675,11309.13843,0.5675,7506.09504,,,,,,,,,,
0.568,11319.14339,0.568,7447.561895,,,,,,,,,,
0.5685,11308.92134,0.5685,7484.822838,,,,,,,,,,
0.569,11340.20101,0.569,7451.429787,,,,,,,,,,
0.5695,11330.35175,0.5695,7414.076397,,,,,,,,,,
0.57,11277.72726,0.57,7424.61904,,,,,,,,,,
0.5705,11297.84904,0.5705,7420.772572,,,,,,,,,,
0.571,11355.42314,0.571,7402.469832,,,,,,,,,,
0.5715,11208.24094,0.5715,7451.624771,,,,,,,,,,
0.572,11327.09077,0.572,7431.47849,,,,,,,,,,
0.5725,11273.12318,0.5725,7405.840173,,,,,,,,,,
0.573,11266.87924,0.573,7381.381141,,,,,,,,,,
0.5735,11364.89779,0.5735,7447.62273,,,,,,,,,,
0.574,11148.46814,0.574,7443.41995,,,,,,,,,,
0.5745,11302.06773,0.5745,7316.636107,,,,,,,,,,
0.575,11312.3592,0.575,7459.915751,,,,,,,,,,
0.5755,11199.71485,0.5755,7382.751324,,,,,,,,,,
0.576,11264.51593,0.576,7428.001271,,,,,,,,,,
0.5765,11188.8496,0.5765,7440.991677,,,,,,,,,,
0.577,11245.38391,0.577,7409.297582,,,,,,,,,,
0.5775,11217.94057,0.5775,7366.666593,,,,,,,,,,
0.578,11284.29143,0.578,7457.746395,,,,,,,,,,
0.5785,11221.81271,0.5785,7436.267245,,,,,,,,,,
0.579,11310.86937,0.579,7486.833114,,,,,,,,,,
0.5795,11240.31475,0.5795,7408.480836,,,,,,,,,,
0.58,11285.34661,0.58,7458.474717,,,,,,,,,,
0.5805,11273.65142,0.5805,7453.079664,,,,,,,,,,
0.581,11315.59453,0.581,7430.616725,,,,,,,,,,
0.5815,11395.6062,0.5815,7438.678249,,,,,,,,,,
0.582,147.9362531,0.582,7374.03012,,,,,,,,,,
0.5825,11271.06894,0.5825,7389.280178,,,,,,,,,,
0.583,11406.03791,0.583,7463.716443,,,,,,,,,,
